playerID,coachID,hofID,firstName,lastName,nameNote,nameGiven,nameNick,height,weight,shootCatch,legendsID,ihdbID,hrefID,firstNHL,lastNHL,firstWHA,lastWHA,pos,birthYear,birthMon,birthDay,birthCountry,birthState,birthCity,deathYear,deathMon,deathDay,deathCountry,deathState,deathCity
dyteja01,,,Jack,Dyte,,John Leonard,,72,190,L,12527,14575,dyteja01,1943,1943,,,D,1918,10,13,Canada,ON,New Liskeard,1974,4,9,,,
dziedjo01,,,Joe,Dziedzic,,Joseph Walter,,75,227,L,10413,1513,dziedjo01,1995,1998,,,L,1971,12,18,USA,MN,Minneapolis,,,,,,
dzurivl01,,,Vladimir,Dzurilla,,,,70,205,L,,40833,dzurivl01,,,1977,1977,G,1942,8,2,Slovakia,,Bratislava,1995,3,15,Germany,,Dusseldorf
eagerbe01,,,Ben,Eager,,,,75,225,L,20518,55267,eagerbe01,2005,2011,,,L,1984,1,22,Canada,ON,Ottawa,,,,,,
eaglemi01,,,Mike,Eagles,,Michael Bryant,Eags,70,195,L,10414,1519,eaglemi01,1982,1999,,,L,1963,3,7,Canada,NB,Sussex,,,,,,
eakinbr01,,,Bruce,Eakin,,Bruce Glen,,71,190,L,12528,6174,eakinbr01,1981,1985,,,C,1962,9,28,Canada,MB,Winnipeg,,,,,,
eakinco01,,,Cody,Eakin,,,,72,190,,,,eakinco01,2011,2011,,,C,1991,5,24,,,,,,,,,
eakinda01,,,Dallas,Eakins,,Dallas F.,,74,195,L,10415,1520,eakinda01,1992,2001,,,D,1967,2,27,USA,FL,Dade City,,,,,,
earlro01,,,Robbie,Earl,,,,72,195,L,21445,77464,earlro01,2007,2010,,,L,1985,6,6,USA,IL,Chicago,,,,,,
earlto01,,,Tom,Earl,,Thomas Warren,,72,172,R,,6649,earlto01,,,1972,1976,R/C,1947,6,10,Canada,ON,Niagara Falls,,,,,,
eastwmi01,,,Mike,Eastwood,,Michael Barry,Easty,75,216,R,10416,1522,eastwmi01,1991,2003,,,C,1967,7,1,Canada,ON,Ottawa,,,,,,
eatonma01,,,Mark,Eaton,,Mark,,74,204,L,16726,33880,eatonma01,1999,2011,,,D,1977,5,6,USA,DE,Wilmington,,,,,,
eatouje01,,,Jeff,Eatough,,Jeffrey,,69,168,R,12529,7990,eatouje01,1981,1981,,,R,1963,6,2,Canada,ON,Toronto,,,,,,
eavesmi01,,,Mike,Eaves,,Michael Gordon,,70,180,R,12530,1524,eavesmi01,1978,1985,,,C,1956,6,10,USA,CO,Denver,,,,,,
eavesmu01,,,Murray,Eaves,,Murray James,,70,185,R,12531,1525,eavesmu01,1980,1989,,,C,1960,5,10,Canada,AB,Calgary,,,,,,
eavespa01,,,Patrick,Eaves,,,,71,190,R,20937,67785,eavespa01,2005,2011,,,R,1984,5,1,Canada,AB,Calgary,,,,,,
ebbetan01,,,Andrew,Ebbett,,,,70,174,L,22146,69909,ebbetan01,2007,2011,,,C,1983,1,2,Canada,BC,Vernon,,,,,,
eberljo01,,,Jordan,Eberle,,,,72,185,,,,eberljo01,2010,2011,,,C,1990,5,15,Canada,SK,Regina,,,,,,
eccleti01,,,Tim,Ecclestone,,Timothy James,,70,195,R,12532,1530,eccleti01,1967,1977,,,R,1947,9,24,Canada,ON,Toronto,,,,,,
eckfoty01,,,Tyler,Eckford,,,,73,200,L,,76376,eckfoty01,2009,2010,,,D,1985,9,8,Canada,BC,Vancouver,,,,,,
edberro01,,,Rolf,Edberg,,Rolf Arne,The Rat,70,174,L,12533,1531,edberro01,1978,1980,,,C,1950,9,29,Sweden,,Stockholm,,,,,,
eddolfr01,eddolfr01c,,Frank,Eddolls,,Frank Herbert,,68,180,L,12534,1532,eddolfr01,1944,1951,,,D,1921,7,5,Canada,QC,Lachine,1961,8,13,Canada,ON,Ridgeway
edestda01,,,Darryl,Edestrand,,Darryl,,71,180,L,12535,1533,edestda01,1967,1978,,,D,1945,11,6,Canada,ON,Strathroy,,,,,,
edleral01,,,Alexander,Edler,,,,75,220,L,21349,78705,edleral01,2006,2011,,,D,1986,4,21,Sweden,,Ostersund,,,,,,
edmunga01,,,Garry,Edmundson,,Garry Frank,Duke,72,173,L,12536,1535,edmunga01,1951,1960,,,D,1932,5,6,Canada,AB,Sexsmith,,,,,,
edurto01,,,Tom,Edur,,Thomas,Bomber,73,185,R,12537,1536,edurto01,1976,1977,1973,1975,D,1954,11,18,Canada,ON,Toronto,,,,,,
edwardo01,,,Don,Edwards,,Donald Laurie,Dart,69,160,L,18501,1537,edwardo01,1976,1985,,,G,1955,9,28,Canada,ON,Hamilton,,,,,,
edwarga01,,,Gary,Edwards,,Gary William,Suitcase,69,165,L,18502,1538,edwarga01,1968,1981,,,G,1947,10,5,Canada,ON,Toronto,,,,,,
edwarma01,,,Marv,Edwards,,Marvin Wayne,Marvelous Marv/The Little General,68,155,L,18503,1539,edwarma01,1968,1973,,,G,1935,8,15,Canada,ON,St. Catharines,,,,,,
edwarro01,,,Roy,Edwards,,Allen Roy,,68,165,R,18504,1541,edwarro01,1967,1973,,,G,1937,3,12,Canada,ON,Seneca Township,1999,8,16,,,
eganpa01,,,Pat,Egan,,Martin Joseph,Box Car,70,195,R,12538,11458,eganpa01,1939,1950,,,D,1918,4,25,Canada,AB,Blackie,2008,6,3,USA,NJ,Berkeley Heights
egelaal01,,,Allan,Egeland,,Allan,,72,175,L,15013,1542,egelaal01,1995,1997,,,C,1973,1,31,Canada,AB,Lethbridge,,,,,,
egersja01,,,Jack,Egers,,John Richard,Smokey,73,175,L,12539,1544,egersja01,1969,1975,,,R,1949,1,28,Canada,ON,Sudbury,,,,,,
ehmange01,,,Gerry,Ehman,,Gerald Joseph,Tex,72,190,R,12540,1545,ehmange01,1957,1970,,,R,1932,11,3,Canada,SK,Cudworth,2006,3,21,,,
ehrhoch01,,,Christian,Ehrhoff,,,,74,200,L,20322,50831,ehrhoch01,2003,2011,,,D,1982,7,6,Germany,,Moers,,,,,,
eisenne01,,,Neil,Eisenhut,,Neil,,73,190,L,10421,1549,eisenne01,1993,1994,,,C,1967,2,9,Canada,BC,Osoyoos,,,,,,
ekholma01,,,Mattias,Ekholm,,,,76,204,,,,ekholma01,2011,2011,,,D,1990,5,24,,,,,,,,,
eklunbr01,,,Brian,Eklund,,,,77,205,L,19784,41398,eklunbr01,2005,2005,,,G,1980,5,24,USA,MA,Braintree,,,,,,
eklunpe01,,,Pelle,Eklund,,Per-Erik,,70,175,L,10422,30377,eklunpe01,1985,1993,,,C,1963,3,22,Sweden,,Stockholm,,,,,,
ekmanni01,,,Nils,Ekman,,Nils,,72,185,L,10646,43393,ekmanni01,1999,2006,,,R,1976,3,11,Sweden,,Stockholm,,,,,,
ekmanol01,,,Oliver,Ekman-Larsson,,,,74,176,,,,ekmanol01,2010,2011,,,D,1991,7,17,Sweden,,Karlskrona,,,,,,
eldeban01,,,Anders,Eldebrink,,Anders,,71,190,R,12541,1551,eldeban01,1981,1982,,,D,1960,12,11,Sweden,,Kalix,,,,,,
eliaspa01,,,Patrik,Elias,,Patrik,,73,195,L,15143,21469,eliaspa01,1995,2011,,,L,1976,4,13,Czech Republic,,Trebic,,,,,,
elichma01,,,Matt,Elich,,Matt,,75,196,R,15072,24176,elichma01,1999,2000,,,R,1979,9,22,USA,MI,Grosse Pointe,,,,,,
elikbo01,,,Bo,Elik,,Boris,,71,190,L,12542,10642,elikbo01,1962,1962,,,L,1929,10,17,Canada,ON,Geraldton,,,,,,
elikto01,,,Todd,Elik,,Todd Sloan,,74,195,L,10423,1552,elikto01,1989,1996,,,C,1966,4,15,Canada,ON,Brampton,,,,,,
eliotda01,,,Darren,Eliot,,Darren Joseph,,73,175,R,18505,1554,eliotda01,1984,1988,,,G,1961,11,26,Canada,ON,Milton,,,,,,
elkinco01,,,Corey,Elkins,,,,75,216,L,,73743,elkinco01,2009,2009,,,C,1985,2,23,USA,MI,West Bloomfield,,,,,,
ellacke01,,,Ken,Ellacott,,Kenneth George,,68,160,L,18506,7450,ellacke01,1982,1982,,,G,1959,3,3,Canada,ON,Paris,,,,,,
ellerke01,,,Keaton,Ellerby,,,,76,186,L,,80306,ellerke01,2009,2011,,,D,1988,11,5,Canada,AB,Strathmore,,,,,,
ellerla01,,,Lars,Eller,,,,72,198,L,,105385,ellerla01,2009,2011,,,C,1989,5,8,Denmark,,Rodovre,,,,,,
elletda01,,,Dave,Ellett,,David George John,,74,205,L,10424,1553,elletda01,1984,1999,,,D,1964,3,30,USA,OH,Cleveland,,,,,,
elliobr01,,,Brian,Elliott,,,,75,186,L,21177,72686,elliobr01,2007,2011,,,G,1985,4,9,Canada,ON,Newmarket,,,,,,
,,ellioch01h,Chaucer,Elliott,,Edwin S.,,,,,O196101,,,,,,,,1879,,,Canada,ON,Kingston,1913,3,13,,,
elliofr01,,,Fred,Elliott,,Frederick H.,,68,165,R,12543,25182,elliofr01,1928,1928,,,R,1903,2,18,Canada,ON,Clinton,1982,8,28,,,
elliost01,,,Stefan,Elliott,,,,73,180,,,,elliost01,2011,2011,,,D,1991,1,30,,,,,,,,,
ellisda01,,,Dan,Ellis,,,,72,185,L,19615,51208,ellisda01,2003,2011,,,G,1980,6,19,Canada,ON,Orangeville,,,,,,
ellisma01,,,Matt,Ellison,,,,72,192,R,20671,64496,ellisma02,2003,2006,,,R,1983,12,8,Canada,BC,Duncan,,,,,,
ellisma02,,,Matt,Ellis,,,,72,188,L,21568,31656,ellisma01,2006,2011,,,L,1981,8,31,Canada,ON,Welland,,,,,,
ellisro01,,,Ron,Ellis,,Ronald John Edward,,69,195,R,12544,1555,ellisro01,1963,1980,,,R,1945,1,8,Canada,ON,Lindsay,,,,,,
ellisry01,,,Ryan,Ellis,,,,70,179,,,,ellisry01,2011,2011,,,D,1991,1,3,,,,,,,,,
elmerwa01,,,Wally,Elmer,,Wallace Druce,,67,155,L,,25782,,,,,,L,1898,1,1,Canada,ON,Kingston,,,,,,
elomomi01,,,Miika,Elomo,,Miika,,72,191,L,10576,15601,elomomi01,1999,1999,,,L,1977,4,21,Finland,,Turku,,,,,,
eloraka01,,,Kari,Eloranta,,Kari,,74,200,L,12545,1556,eloraka01,1981,1986,,,D,1956,2,29,Finland,,Lahti,,,,,,
elorami01,,,Mikko,Eloranta,,Mikko Henrikki,,72,190,L,19389,34093,elorami01,1999,2002,,,L,1972,8,24,Finland,,Turku,,,,,,
elynupa01,,,Pat,Elynuik,,Patrick Gerald,,72,185,R,10427,1557,elynupa01,1987,1995,,,R,1967,10,30,Canada,SK,Foam Lake,,,,,,
embered01,,,Eddie,Emberg,,Edward,,70,160,L,12546,23569,embered01,1944,1944,,,C,1921,11,18,Canada,QC,Montreal,2007,3,28,Canada,QC,Pointe Claire
emelial01,,,Alexei,Emelin,,,,74,223,,,,emelial01,2011,2011,,,D,1986,4,25,,,,,,,,,
emeljan01,,,Anatoli,Emeljaneko,,,,,,,,,emeljan01,,,1977,1978,R,,,,,,,,,,,,
emersne01,,,Nelson,Emerson,,Nelson Donald,Nellie,71,180,R,10428,1558,emersne01,1990,2001,,,R,1967,8,17,Canada,ON,Hamilton,,,,,,
emeryra01,,,Ray,Emery,,,Razor,74,202,L,20275,50255,emeryra01,2002,2011,,,G,1982,9,28,Canada,ON,Hamilton,,,,,,
emingst01,,,Steve,Eminger,,,,74,211,R,20513,50150,emingst01,2002,2011,,,D,1983,10,31,Canada,ON,Toronto,,,,,,
emmada01,,,David,Emma,,David Anaclethe,,70,185,L,10429,1559,emmada01,1992,2000,,,R,1969,1,14,USA,RI,Cranston,,,,,,
emmerco01,,,Cory,Emmerton,,,,71,183,,,,emmerco01,2010,2011,,,C,1988,6,1,Canada,ON,St. Thomas,,,,,,
emmonga01,,,Gary,Emmons,,Gary,,72,185,R,10210,1560,emmonga01,1993,1993,,,C,1963,12,30,Canada,MB,Winnipeg,,,,,,
emmonjo01,,,John,Emmons,,John,,73,203,L,16732,1561,emmonjo01,1999,2001,,,C,1974,8,17,USA,CA,San Jose,,,,,,
emmsha01,,,Hap,Emms,,Leighton A.,,72,190,L,12547,1562,emmsha01,1926,1937,,,L,1905,1,12,Canada,ON,Barrie,1988,10,23,Canada,ON,Niagara Falls
endeacr01,,,Craig,Endean,,Craig T.,,71,170,L,10188,1564,endeacr01,1986,1986,,,L,1968,4,13,Canada,BC,Kamloops,,,,,,
endicsh01,,,Shane,Endicott,,,,75,214,L,19607,31146,endicsh01,2001,2005,,,C,1981,12,21,Canada,SK,Saskatoon,,,,,,
engblbr01,,,Brian,Engblom,,Brian Paul,The Lion,74,200,L,12548,1565,engblbr01,1976,1986,,,D,1955,1,27,Canada,MB,Winnipeg,,,,,,
engelde01,,,Deryk,Engelland,,,,74,202,R,,45184,engelde01,2009,2011,,,D,1982,4,5,Canada,AB,Edmonton,,,,,,
engelje01,,,Jerry,Engele,,Jerome Wilfred,,72,197,L,12549,6623,engelje01,1975,1977,,,D,1950,11,26,Canada,SK,Carmel,,,,,,
englijo01,,,John,English,,John,,74,190,R,12550,1567,englijo01,1987,1987,,,D,1966,5,13,Canada,ON,Toronto,,,,,,
engqvan01,,,Andreas,Engqvist,,,,76,199,,,,engqvan01,2010,2011,,,C,1987,12,23,Sweden,,Stockholm,,,,,,
ennisji01,,,Jim,Ennis,,James,,72,200,L,12551,1568,ennisji01,1987,1987,,,D,1967,7,10,Canada,AB,Sherwood Park,,,,,,
ennisty01,,,Tyler,Ennis,,,,69,163,L,,89924,ennisty01,2009,2011,,,C,1989,10,6,Canada,AB,Edmonton,,,,,,
enrotjh01,,,Jhonas,Enroth,,,,70,166,L,,84558,enrotjh01,2009,2011,,,G,1988,6,25,Sweden,,Stockholm,,,,,,
enstrto01,,,Tobias,Enstrom,,,,70,175,L,21125,70744,enstrto01,2007,2011,,,D,1984,11,5,Sweden,,Nordingra,,,,,,
eratma01,,,Martin,Erat,,,,72,195,L,19361,45124,eratma01,2001,2011,,,L,1981,8,29,Czech Republic,,Trebic,,,,,,
erickau01,,,Aut,Erickson,,Autry Raymond,,73,188,L,12552,10629,erickau01,1959,1969,,,D,1938,1,25,Canada,AB,Lethbridge,2010,8,21,USA,CA,Moreno Valley
erickbr01,,,Bryan,Erickson,,Bryan Lee,Butsy,69,175,R,10433,1573,erickbr01,1983,1993,,,R,1960,3,7,USA,MN,Roseau,,,,,,
erickch01,,,Chad,Erickson,,Chad Carlyle,,70,175,R,18256,1574,erickch01,1991,1991,,,G,1970,8,21,USA,MN,Minneapolis,,,,,,
erickgr01,,,Grant,Erickson,,Grant Charles,,69,165,L,12553,6647,erickgr01,1968,1969,1972,1975,L,1947,4,28,Canada,SK,Pierceland,,,,,,
ericsjo01,,,Jonathan,Ericsson,,,,76,205,L,20829,64513,ericsjo01,2007,2011,,,D,1984,3,2,Sweden,,Karlskrona,,,,,,
eriksan01,,,Anders,Eriksson,,Anders,Butsy,75,224,L,14900,1577,eriksan01,1995,2009,,,D,1975,1,9,Sweden,,Bollnas,,,,,,
erikslo01,,,Loui,Eriksson,,,,73,183,L,20940,72639,erikslo01,2006,2011,,,L,1985,7,17,Sweden,,Goteborg,,,,,,
erikspe01,,,Peter,Eriksson,also known as Kessler,Peter,,76,218,R,12554,1578,erikspe01,1989,1989,,,L,1965,7,12,Sweden,,Kramfors,,,,,,
eriksro01,,,Roland,Eriksson,,Roland Bengt,,75,190,L,12555,1579,eriksro01,1976,1978,1978,1978,C,1954,3,1,Sweden,,Storatuna,,,,,,
eriksth01,,,Thomas,Eriksson,,Thomas B.,,74,182,L,12556,1580,eriksth01,1980,1985,,,D,1959,10,16,Sweden,,Stockholm,,,,,,
erixoja01,,,Jan,Erixon,,Jan Erik,X-et,72,196,L,10438,1581,erixoja01,1983,1992,,,R,1962,7,8,Sweden,,Skelleftea,,,,,,
erixoti01,,,Tim,Erixon,,,,74,190,,,,erixoti01,2011,2011,,,D,1991,2,24,,,,,,,,,
erreybo01,,,Bob,Errey,,Robert,,70,185,L,10439,1582,erreybo01,1983,1997,,,L,1964,9,21,Canada,QC,Montreal,,,,,,
ersbeer01,,,Erik,Ersberg,,,,71,182,L,22472,80950,ersbeer01,2007,2009,,,G,1982,3,8,Sweden,,Sala,,,,,,
erskijo01,,,John,Erskine,,,,76,216,L,16734,31871,erskijo01,2001,2011,,,D,1980,6,26,Canada,ON,Kingston,,,,,,
esaule01,,,Len,Esau,,Leonard Roy,,75,190,R,10440,1585,esaule01,1991,1994,,,D,1968,6,3,Canada,SK,Meadow Lake,,,,,,
eschero01,,,Robert,Esche,,Robert L.,,73,210,L,18746,23035,eschero01,1998,2006,,,G,1978,1,22,USA,NY,Utica,,,,,,
esposph01,esposph01c,esposph01h,Phil,Esposito,,Philip Anthony,Flipper,73,205,L,P198401,1588,esposph01,1963,1980,,,C,1942,2,20,Canada,ON,Sault Ste. Marie,,,,,,
esposto01,,esposto01h,Tony,Esposito,,Anthony James,Tony O,71,185,R,P198801,1590,esposto01,1968,1983,,,G,1943,4,23,Canada,ON,Sault Ste. Marie,,,,,,
essenbo01,,,Bob,Essensa,,Robert Earle,,72,190,L,18257,1593,essenbo01,1988,2001,,,G,1965,1,14,Canada,ON,Toronto,,,,,,
evansbr01,,,Brennan,Evans,,,,75,220,L,21241,50635,evansbr01,2003,2003,,,D,1982,1,16,Canada,AB,Camrose,,,,,,
evansch01,,,Chris,Evans,,Christopher Bruce,Big Indian,69,180,L,12558,1596,evansch01,1969,1974,1975,1977,D,1946,9,14,Canada,ON,Toronto,2000,5,9,,,
evanscl01,,,Claude,Evans,,Claude,,68,165,L,18508,11154,evanscl01,1954,1957,,,G,1933,4,28,Canada,QC,Longueuil,9999,,,,,
evansda01,,,Daryl,Evans,,Daryl Thomas,Reggie,69,185,L,12559,1597,evansda01,1981,1986,,,L,1961,1,12,Canada,ON,Toronto,,,,,,
evansdo01,,,Doug,Evans,,Douglas Thomas,,69,185,L,10442,1598,evansdo01,1985,1992,,,L,1963,6,2,Canada,ON,Peterborough,,,,,,
evansja01,evansja01c,,Jack,Evans,,William John Trevor,Tex/The Quiet Man,72,185,L,12560,1600,evansja01,1948,1962,,,D,1928,4,21,South Wales,,Morriston,1996,11,10,,,
evansjo01,,,John Paul,Evans,,John Paul,,69,185,R,12561,6515,evansjo01,1978,1982,,,C,1954,5,2,Canada,ON,Toronto,,,,,,
evanske01,,,Kevin,Evans,,Kevin Robert,,69,185,L,10444,1601,evanske01,1990,1991,,,L,1965,7,10,Canada,ON,Peterborough,,,,,,
evanspa01,,,Paul,Evans,,Paul Edward Vincent,,71,175,L,12562,30246,evanspa01,1976,1977,,,R,1955,2,24,Canada,ON,Peterborough,,,,,,
evanssh01,,,Shawn,Evans,,Shawn,,75,195,L,10445,1602,evanssh01,1985,1989,,,D,1965,9,7,Canada,ON,Kingston,,,,,,
evansst01,,,Stewart,Evans,,Stewart,Stew,70,170,L,12563,1603,evansst01,1930,1938,,,D,1908,6,19,Canada,ON,Ottawa,1996,6,9,,,
evasode01,,,Dean,Evason,,Dean C.,,70,180,R,10446,1604,evasode01,1983,1995,,,C,1964,8,22,Canada,MB,Flin Flon,,,,,,
evobi01,,,Bill,Evo,,William Brian,,74,185,L,,8380,evobi01,,,1974,1975,R,1954,2,21,USA,MI,Royal Oak,,,,,,
ewento01,,,Todd,Ewen,,Todd Gordon,Animal,74,230,R,10448,1607,ewento01,1986,1996,,,R,1966,3,22,Canada,SK,Saskatoon,,,,,,
exelbga01,,,Garnet,Exelby,,,,73,210,L,19485,45056,exelbga01,2002,2009,,,D,1981,8,16,Canada,SK,Craik,,,,,,
exelbra01,,,Randy,Exelby,,Randy,,69,170,L,18509,1608,exelbra01,1988,1989,,,G,1965,8,13,Canada,ON,Toronto,,,,,,
ezinibi01,,,Bill,Ezinicki,,William,Wild Bill/Ezzie,70,170,R,12564,11399,ezinibi01,1944,1954,,,R,1924,3,11,Canada,MB,Winnipeg,,,,,,
faheybr01,,,Brian,Fahey,,,,73,216,,,,faheybr01,2010,2010,,,D,1981,3,2,USA,IL,Des Plaines,,,,,,
faheyji01,,,Jim,Fahey,,,,72,205,R,17731,46807,faheyji01,2002,2006,,,D,1979,5,11,USA,MA,Boston,,,,,,
faheytr01,,,Trevor,Fahey,,John Trevor,,73,175,L,12565,10016,faheytr01,1964,1964,,,L,1944,1,4,Canada,NS,New Waterford,,,,,,
fairbbi01,,,Bill,Fairbairn,,William John,Billy the Kid/Magnet,70,170,R,12566,1615,fairbbi01,1968,1978,,,R,1947,1,7,Canada,MB,Brandon,,,,,,
faircca01,,,Cade,Fairchild,,,,71,190,,,,faircca01,2011,2011,,,D,1989,1,15,,,,,,,,,
faircke01,,,Kelly,Fairchild,,Kelly,,71,180,L,10450,11377,faircke01,1995,2001,,,C,1973,4,9,USA,MN,Hibbing,,,,,,
falkebo01,,,Bob,Falkenberg,,Robert Arthur,Steady,72,185,L,12567,1616,falkebo01,1966,1971,1972,1977,D,1946,1,1,Canada,AB,Stettler,,,,,,
falkju01,,,Justin,Falk,,,,77,215,L,,84684,falkju01,2009,2011,,,D,1988,10,11,Canada,MB,Snow Flake,,,,,,
falkmcr01,,,Craig,Falkman,,Craig,,71,190,R,,11900,falkmcr01,,,1972,1972,R,1943,8,1,USA,MN,St. Paul,,,,,,
fallopa01,,,Pat,Falloon,,Patrick J.,,71,190,R,10451,1617,fallopa01,1991,1999,,,R,1972,9,22,Canada,MB,Foxwarren,,,,,,
fankhsc01,,,Scott,Fankhouser,,Scott,,74,205,L,18216,26591,fankhsc01,1999,2000,,,G,1975,7,1,USA,ND,Bismarck,,,,,,
fardari01,,,Richard,Farda,,Richard,,69,175,L,,10533,fardari01,,,1974,1976,C,1945,11,8,Czech Republic,,Brno,,,,,,
farkaje01,,,Jeff,Farkas,,Jeffrey Thomas,,72,185,L,17800,24460,farkaje01,1999,2002,,,C,1978,1,24,USA,NY,Williamsville,,,,,,
farrawa01,,,Walt,Farrant,,Walter Leslie,Whitey,70,155,R,12568,14583,farrawa01,1943,1943,,,R,1912,8,12,Canada,ON,Toronto,9999,,,,,
,,farrear01h,Art,Farrell,,Arthur,,,,,P196503,,farrear01,,,,,,1877,2,8,Canada,QC,Montreal,1909,2,7,,,
farremi01,,,Mike,Farrell,,,,72,222,R,17733,28153,farremi01,2001,2003,,,R,1978,10,20,USA,MN,Edina,,,,,,
farrida01,,,Dave,Farrish,,David Allan,Omar,73,195,L,12569,1621,farrida01,1976,1983,,,D,1956,8,1,Canada,ON,Wingham,,,,,,
farrro01,,,Rocky,Farr,,Norman Richard,,70,175,R,18510,10875,farrro01,1972,1974,,,G,1947,4,7,Canada,ON,Toronto,,,,,,
fashogo01,fashogo01c,,Gordie,Fashoway,,Gordon W.,,71,180,L,12570,12065,fashogo01,1950,1950,,,L,1926,6,16,Canada,MB,Portage la Prairie,,,,,,
fastbr01,,,Brad,Fast,,,,72,195,L,19189,45072,fastbr01,2003,2003,,,D,1980,2,21,Canada,BC,Fort St. John,,,,,,
fatadr01,,,Drew,Fata,,,,73,211,L,20147,55336,fatadr01,2006,2007,,,D,1983,7,28,Canada,ON,Sault Ste. Marie,,,,,,
fatari01,,,Rico,Fata,,Rico,,72,205,L,16740,24144,fatari01,1998,2006,,,R,1980,2,12,Canada,ON,Sault Ste. Marie,,,,,,
faubema01,,,Mario,Faubert,,Mario,,73,175,R,12571,1623,faubema01,1974,1981,,,D,1954,12,2,Canada,QC,Valleyfield,,,,,,
faulkal01,,,Alex,Faulkner,,Selm Alexander,,68,165,L,12572,1625,faulkal01,1961,1963,,,C,1936,5,21,Canada,NL,Bishops Falls,,,,,,
faulkju01,,,Justin,Faulk,,,,72,205,,,,faulkju01,2011,2011,,,D,1992,3,20,,,,,,,,,
fausste01,,,Ted,Fauss,,Theodore William,,74,205,L,12573,6147,fausste01,1986,1987,,,D,1961,6,30,USA,NY,Clinton,,,,,,
faustan01,,,Andre,Faust,,Andre,,71,191,L,10453,1626,faustan01,1992,1993,,,L,1969,10,7,Canada,QC,Joliette,,,,,,
faveldo01,,,Doug,Favell,,Douglas Robert,,70,172,L,18511,1627,faveldo01,1967,1978,,,G,1945,4,5,Canada,ON,St. Catharines,,,,,,
faynema01,,,Mark,Fayne,,,,75,215,,,,faynema01,2010,2011,,,D,1987,5,15,USA,NH,Nashua,,,,,,
feamsda01,,,Dave,Feamster,,David Allan,,71,180,L,12574,1629,feamsda01,1981,1984,,,D,1958,9,10,USA,MI,Detroit,,,,,,
feathgl01,,,Glen,Featherstone,,Glen,Feather,76,209,L,10454,1631,feathgl01,1988,1996,,,D,1968,7,8,Canada,ON,Toronto,,,,,,
feathto01,,,Tony,Featherstone,,Anthony James,,71,187,R,12575,1632,feathto01,1969,1973,1974,1975,R,1949,7,31,Canada,ON,Toronto,,,,,,
federbe01,,federbe01h,Bernie,Federko,,Bernard Allan,,72,178,L,P200201,1634,federbe01,1976,1989,,,C,1956,5,12,Canada,SK,Foam Lake,,,,,,
fedorfe01,,,Fedor,Fedorov,,,,75,230,L,19358,40051,fedorfe01,2002,2005,,,C,1981,6,11,Russia,,Appatity,,,,,,
fedormi01,,,Mike,Fedorko,,Michael,,72,190,R,,7912,fedormi01,,,1976,1976,C,1956,9,13,Canada,ON,Hamilton,,,,,,
fedorse01,,,Sergei,Fedorov,,Sergei Viktorovich,FedEx,74,205,L,10455,1636,fedorse01,1990,2008,,,C,1969,12,13,Russia,,Pskov,,,,,,
fedorto01,,,Todd,Fedoruk,,,,74,235,L,17489,28683,fedorto01,2000,2009,,,L,1979,2,13,Canada,AB,Redwater,,,,,,
fedotan01,,,Anatoli,Fedotov,,Anatoli,,71,178,L,10410,1637,fedotan01,1992,1993,,,D,1966,5,11,USSR,,Saratov,,,,,,
fedotru01,,,Ruslan,Fedotenko,,,,74,195,L,19430,47300,fedotru01,2000,2011,,,L,1979,1,18,Ukraine,,Kiev,,,,,,
fedykbr01,,,Brent,Fedyk,,Brent,Feds,72,194,R,10456,1638,fedykbr01,1987,1998,,,R,1967,3,8,Canada,SK,Yorkton,,,,,,
fehrer01,,,Eric,Fehr,,,,76,212,R,20902,55352,fehrer01,2005,2011,,,R,1985,9,7,Canada,MB,Winkler,,,,,,
felixch01,,,Chris,Felix,,Christopher Robin,,71,190,R,12577,1640,felixch01,1987,1990,,,D,1964,5,27,Canada,ON,Bramalea,,,,,,
felsnbr01,,,Brian,Felsner,,Brian,Felz,71,189,L,15781,18604,felsnbr01,1997,1997,,,L,1972,11,11,USA,MI,Mt. Clemens,,,,,,
felsnde01,,,Denny,Felsner,,Denny Walter,,72,195,L,10457,1642,felsnde01,1991,1994,,,R,1970,4,29,USA,MI,Warren,,,,,,
feltrto01,,,Tony,Feltrin,,Anthony Louis,,73,184,L,12578,6449,feltrto01,1980,1985,,,D,1961,12,6,Canada,BC,Ladysmith,,,,,,
fentopa01,,,Paul,Fenton,,Paul John,,71,180,L,10459,1644,fentopa01,1984,1991,,,L,1959,12,22,USA,MA,Springfield,,,,,,
fenyvda01,,,David,Fenyves,,David Alan,,72,192,L,10460,1645,fenyvda01,1982,1990,,,D,1960,4,29,Canada,ON,Dunnville,,,,,,
ferenan01,,,Andrew,Ference,,Andrew James,,71,189,L,17549,31124,ferenan01,1999,2011,,,D,1979,3,17,Canada,AB,Edmonton,,,,,,
ferenbr01,,,Brad,Ference,,Bradley,,75,218,R,15041,26829,ferenbr01,1999,2006,,,D,1979,4,2,Canada,AB,Calgary,,,,,,
fergucr01,,,Craig,Ferguson,,Craig,,71,190,L,10462,1647,fergucr01,1993,1999,,,C,1970,4,8,USA,CA,Castro Valley,,,,,,
ferguge01,,,George,Ferguson,,George Stephen,Chief,72,195,R,12580,1649,ferguge01,1972,1983,,,R,1952,8,22,Canada,ON,Trenton,,,,,,
