"Order_ID","Ship_Mode","Ship_Date","Ship_id"
1382,"REGULAR AIR","23-08-2010","SHP_2479"
1382,"DELIVERY TRUCK","23-08-2010","SHP_2480"
1411,"DELIVERY TRUCK","21-12-2009","SHP_2481"
1444,"REGULAR AIR","07-12-2009","SHP_2482"
3942,"REGULAR AIR","28-06-2010","SHP_2483"
4647,"REGULAR AIR","14-05-2009","SHP_2484"
4647,"REGULAR AIR","15-05-2009","SHP_2485"
4960,"DELIVERY TRUCK","01-03-2011","SHP_2486"
7367,"REGULAR AIR","12-06-2011","SHP_2487"
7938,"REGULAR AIR","14-03-2010","SHP_2488"
8320,"REGULAR AIR","22-09-2009","SHP_2489"
8807,"REGULAR AIR","04-03-2010","SHP_2490"
9062,"REGULAR AIR","23-03-2011","SHP_2491"
9602,"DELIVERY TRUCK","12-11-2012","SHP_2492"
9602,"DELIVERY TRUCK","11-11-2012","SHP_2493"
10209,"REGULAR AIR","29-11-2010","SHP_2494"
10338,"DELIVERY TRUCK","16-07-2011","SHP_2495"
10688,"REGULAR AIR","13-05-2012","SHP_2496"
11206,"REGULAR AIR","01-01-2010","SHP_2497"
11585,"REGULAR AIR","16-03-2009","SHP_2498"
12868,"REGULAR AIR","03-03-2011","SHP_2499"
14215,"REGULAR AIR","14-07-2012","SHP_2500"
14662,"REGULAR AIR","17-11-2011","SHP_2501"
14727,"DELIVERY TRUCK","22-07-2012","SHP_2502"
15781,"REGULAR AIR","04-09-2012","SHP_2503"
17157,"REGULAR AIR","23-09-2012","SHP_2504"
17795,"REGULAR AIR","03-04-2009","SHP_2505"
20449,"REGULAR AIR","04-01-2010","SHP_2506"
21890,"REGULAR AIR","26-01-2011","SHP_2507"
22020,"REGULAR AIR","18-05-2010","SHP_2508"
22149,"REGULAR AIR","25-09-2011","SHP_2509"
23078,"REGULAR AIR","15-09-2011","SHP_2510"
23619,"REGULAR AIR","22-12-2012","SHP_2511"
24003,"REGULAR AIR","02-11-2009","SHP_2512"
24003,"REGULAR AIR","01-11-2009","SHP_2513"
25442,"REGULAR AIR","07-01-2012","SHP_2514"
25927,"REGULAR AIR","24-04-2009","SHP_2515"
26243,"REGULAR AIR","20-07-2011","SHP_2516"
28515,"REGULAR AIR","01-07-2010","SHP_2517"
29667,"REGULAR AIR","25-07-2009","SHP_2518"
30023,"REGULAR AIR","24-10-2010","SHP_2519"
30215,"REGULAR AIR","27-02-2009","SHP_2520"
31845,"REGULAR AIR","29-10-2012","SHP_2521"
32999,"DELIVERY TRUCK","19-04-2009","SHP_2522"
35777,"REGULAR AIR","10-09-2010","SHP_2523"
36005,"EXPRESS AIR","21-09-2010","SHP_2524"
36196,"REGULAR AIR","07-08-2011","SHP_2525"
36230,"REGULAR AIR","10-06-2009","SHP_2526"
36294,"REGULAR AIR","22-08-2012","SHP_2527"
36737,"REGULAR AIR","16-03-2010","SHP_2528"
37287,"REGULAR AIR","06-11-2012","SHP_2529"
37831,"REGULAR AIR","28-07-2012","SHP_2530"
38372,"REGULAR AIR","16-05-2010","SHP_2531"
38912,"REGULAR AIR","04-11-2012","SHP_2532"
39040,"EXPRESS AIR","22-05-2009","SHP_2533"
40896,"EXPRESS AIR","03-09-2011","SHP_2534"
40994,"REGULAR AIR","11-10-2012","SHP_2535"
41607,"REGULAR AIR","21-12-2009","SHP_2536"
41666,"EXPRESS AIR","04-03-2012","SHP_2537"
42306,"REGULAR AIR","16-09-2012","SHP_2538"
42469,"REGULAR AIR","09-11-2012","SHP_2539"
42528,"REGULAR AIR","25-02-2010","SHP_2540"
42884,"DELIVERY TRUCK","12-03-2010","SHP_2541"
43302,"REGULAR AIR","01-09-2011","SHP_2542"
43460,"REGULAR AIR","12-06-2012","SHP_2543"
43972,"REGULAR AIR","18-03-2010","SHP_2544"
44000,"REGULAR AIR","04-10-2012","SHP_2545"
46177,"REGULAR AIR","05-12-2010","SHP_2546"
48226,"DELIVERY TRUCK","06-01-2009","SHP_2547"
48455,"REGULAR AIR","03-06-2009","SHP_2548"
48929,"REGULAR AIR","23-10-2009","SHP_2549"
48994,"REGULAR AIR","24-10-2010","SHP_2550"
51111,"REGULAR AIR","11-02-2012","SHP_2551"
55425,"EXPRESS AIR","02-11-2011","SHP_2552"
55815,"EXPRESS AIR","14-01-2011","SHP_2553"
55940,"REGULAR AIR","30-04-2009","SHP_2554"
56166,"DELIVERY TRUCK","05-08-2010","SHP_2555"
57638,"REGULAR AIR","24-04-2012","SHP_2556"
57890,"REGULAR AIR","28-02-2009","SHP_2557"
2244,"EXPRESS AIR","10-01-2010","SHP_2558"
3104,"REGULAR AIR","17-09-2010","SHP_2559"
3104,"EXPRESS AIR","15-09-2010","SHP_2560"
6179,"REGULAR AIR","03-06-2009","SHP_2561"
6179,"REGULAR AIR","04-06-2009","SHP_2562"
11747,"REGULAR AIR","25-02-2010","SHP_2563"
11877,"REGULAR AIR","24-05-2010","SHP_2564"
11877,"REGULAR AIR","25-05-2010","SHP_2565"
15271,"REGULAR AIR","25-07-2010","SHP_2566"
22561,"REGULAR AIR","22-01-2011","SHP_2567"
22561,"EXPRESS AIR","22-01-2011","SHP_2568"
25860,"EXPRESS AIR","04-01-2010","SHP_2569"
25860,"REGULAR AIR","11-01-2010","SHP_2570"
775,"REGULAR AIR","18-03-2011","SHP_2571"
775,"REGULAR AIR","19-03-2011","SHP_2572"
900,"REGULAR AIR","01-10-2009","SHP_2573"
964,"REGULAR AIR","21-05-2011","SHP_2574"
2722,"REGULAR AIR","12-04-2009","SHP_2575"
3078,"DELIVERY TRUCK","13-02-2010","SHP_2576"
3456,"DELIVERY TRUCK","04-06-2010","SHP_2577"
3556,"REGULAR AIR","25-09-2012","SHP_2578"
3654,"REGULAR AIR","07-06-2012","SHP_2579"
3654,"DELIVERY TRUCK","02-06-2012","SHP_2580"
3680,"REGULAR AIR","11-12-2012","SHP_2581"
4162,"REGULAR AIR","13-02-2012","SHP_2582"
4896,"REGULAR AIR","21-08-2012","SHP_2583"
4896,"EXPRESS AIR","23-08-2012","SHP_2584"
4965,"REGULAR AIR","20-10-2010","SHP_2585"
5830,"REGULAR AIR","25-03-2010","SHP_2586"
6116,"REGULAR AIR","20-03-2009","SHP_2587"
6695,"EXPRESS AIR","27-06-2012","SHP_2588"
6885,"DELIVERY TRUCK","21-06-2012","SHP_2589"
7458,"REGULAR AIR","06-04-2012","SHP_2590"
7458,"REGULAR AIR","05-04-2012","SHP_2591"
8807,"REGULAR AIR","27-02-2010","SHP_2592"
9024,"REGULAR AIR","02-06-2012","SHP_2593"
9602,"REGULAR AIR","12-11-2012","SHP_2594"
9894,"DELIVERY TRUCK","20-03-2009","SHP_2595"
11011,"REGULAR AIR","14-05-2012","SHP_2596"
11271,"REGULAR AIR","20-10-2011","SHP_2597"
12005,"REGULAR AIR","26-06-2012","SHP_2598"
13284,"REGULAR AIR","13-08-2012","SHP_2599"
13476,"REGULAR AIR","17-10-2010","SHP_2600"
14182,"REGULAR AIR","27-06-2009","SHP_2601"
14528,"REGULAR AIR","17-06-2009","SHP_2602"
15009,"EXPRESS AIR","22-12-2011","SHP_2603"
15619,"EXPRESS AIR","02-07-2011","SHP_2604"
15971,"REGULAR AIR","15-08-2009","SHP_2605"
16036,"REGULAR AIR","06-01-2012","SHP_2606"
16452,"REGULAR AIR","24-08-2012","SHP_2607"
17408,"EXPRESS AIR","29-05-2009","SHP_2608"
17410,"EXPRESS AIR","06-09-2010","SHP_2609"
18849,"REGULAR AIR","05-08-2012","SHP_2610"
19174,"REGULAR AIR","18-07-2010","SHP_2611"
19174,"REGULAR AIR","17-07-2010","SHP_2612"
20098,"REGULAR AIR","10-12-2011","SHP_2613"
20711,"REGULAR AIR","21-01-2009","SHP_2614"
20932,"REGULAR AIR","31-07-2012","SHP_2615"
21319,"DELIVERY TRUCK","30-04-2010","SHP_2616"
21344,"REGULAR AIR","16-12-2012","SHP_2617"
21538,"REGULAR AIR","29-07-2009","SHP_2618"
21574,"REGULAR AIR","16-01-2010","SHP_2619"
22242,"REGULAR AIR","17-06-2009","SHP_2620"
23078,"REGULAR AIR","17-09-2011","SHP_2621"
23271,"DELIVERY TRUCK","04-11-2010","SHP_2622"
23428,"REGULAR AIR","30-10-2012","SHP_2623"
23619,"REGULAR AIR","23-12-2012","SHP_2624"
23619,"REGULAR AIR","24-12-2012","SHP_2625"
24067,"EXPRESS AIR","24-08-2012","SHP_2626"
25092,"EXPRESS AIR","03-12-2010","SHP_2627"
25092,"REGULAR AIR","03-12-2010","SHP_2628"
25280,"REGULAR AIR","22-05-2011","SHP_2629"
25666,"REGULAR AIR","03-09-2012","SHP_2630"
25669,"REGULAR AIR","16-01-2011","SHP_2631"
26276,"EXPRESS AIR","19-09-2010","SHP_2632"
26912,"REGULAR AIR","06-05-2012","SHP_2633"
27137,"REGULAR AIR","02-01-2012","SHP_2634"
27335,"REGULAR AIR","06-11-2010","SHP_2635"
27430,"REGULAR AIR","01-02-2011","SHP_2636"
27559,"REGULAR AIR","31-10-2011","SHP_2637"
29797,"REGULAR AIR","28-06-2010","SHP_2638"
30023,"DELIVERY TRUCK","17-10-2010","SHP_2639"
31682,"REGULAR AIR","18-03-2010","SHP_2640"
31845,"DELIVERY TRUCK","22-10-2012","SHP_2641"
32389,"REGULAR AIR","02-11-2010","SHP_2642"
32420,"REGULAR AIR","31-07-2009","SHP_2643"
33699,"REGULAR AIR","02-08-2009","SHP_2644"
33699,"REGULAR AIR","31-07-2009","SHP_2645"
33797,"DELIVERY TRUCK","11-01-2009","SHP_2646"
33797,"REGULAR AIR","12-01-2009","SHP_2647"
33958,"REGULAR AIR","04-02-2011","SHP_2648"
36454,"REGULAR AIR","21-02-2011","SHP_2649"
36609,"REGULAR AIR","16-05-2009","SHP_2650"
36800,"EXPRESS AIR","11-09-2010","SHP_2651"
37287,"REGULAR AIR","05-11-2012","SHP_2652"
37443,"REGULAR AIR","15-04-2010","SHP_2653"
37792,"REGULAR AIR","31-12-2011","SHP_2654"
37829,"REGULAR AIR","01-10-2010","SHP_2655"
38087,"REGULAR AIR","21-02-2009","SHP_2656"
38341,"REGULAR AIR","18-05-2009","SHP_2657"
38599,"REGULAR AIR","27-10-2009","SHP_2658"
38721,"REGULAR AIR","26-03-2009","SHP_2659"
38721,"REGULAR AIR","25-03-2009","SHP_2660"
38976,"DELIVERY TRUCK","26-12-2010","SHP_2661"
39300,"REGULAR AIR","24-04-2012","SHP_2662"
39393,"REGULAR AIR","19-11-2010","SHP_2663"
39842,"EXPRESS AIR","19-12-2010","SHP_2664"
41766,"REGULAR AIR","12-09-2012","SHP_2665"
42528,"REGULAR AIR","24-02-2010","SHP_2666"
42528,"EXPRESS AIR","24-02-2010","SHP_2667"
43302,"REGULAR AIR","30-08-2011","SHP_2668"
43813,"REGULAR AIR","23-07-2009","SHP_2669"
44292,"EXPRESS AIR","15-06-2011","SHP_2670"
44583,"REGULAR AIR","09-10-2009","SHP_2671"
45381,"REGULAR AIR","23-08-2011","SHP_2672"
46531,"REGULAR AIR","28-08-2011","SHP_2673"
47136,"REGULAR AIR","26-01-2011","SHP_2674"
47813,"REGULAR AIR","29-08-2009","SHP_2675"
48263,"REGULAR AIR","10-03-2010","SHP_2676"
48706,"REGULAR AIR","06-11-2012","SHP_2677"
48929,"REGULAR AIR","25-10-2009","SHP_2678"
48963,"REGULAR AIR","21-10-2010","SHP_2679"
49312,"REGULAR AIR","22-02-2011","SHP_2680"
49472,"REGULAR AIR","21-07-2010","SHP_2681"
49472,"REGULAR AIR","20-07-2010","SHP_2682"
49891,"REGULAR AIR","14-09-2009","SHP_2683"
49984,"REGULAR AIR","15-05-2009","SHP_2684"
49984,"REGULAR AIR","11-05-2009","SHP_2685"
50471,"DELIVERY TRUCK","05-01-2012","SHP_2686"
51203,"DELIVERY TRUCK","22-12-2011","SHP_2687"
51233,"REGULAR AIR","09-12-2009","SHP_2688"
52195,"REGULAR AIR","27-10-2011","SHP_2689"
53123,"REGULAR AIR","02-09-2009","SHP_2690"
54533,"REGULAR AIR","19-12-2011","SHP_2691"
55139,"REGULAR AIR","18-01-2010","SHP_2692"
55392,"REGULAR AIR","08-06-2009","SHP_2693"
55616,"REGULAR AIR","09-05-2011","SHP_2694"
55909,"REGULAR AIR","23-05-2009","SHP_2695"
55938,"EXPRESS AIR","03-07-2012","SHP_2696"
56166,"REGULAR AIR","06-08-2010","SHP_2697"
56515,"EXPRESS AIR","28-05-2011","SHP_2698"
56768,"REGULAR AIR","29-07-2011","SHP_2699"
56900,"REGULAR AIR","28-11-2011","SHP_2700"
57056,"DELIVERY TRUCK","15-11-2012","SHP_2701"
58372,"REGULAR AIR","07-04-2011","SHP_2702"
59270,"DELIVERY TRUCK","13-01-2010","SHP_2703"
59270,"REGULAR AIR","12-01-2010","SHP_2704"
59619,"REGULAR AIR","15-02-2010","SHP_2705"
59781,"DELIVERY TRUCK","13-12-2012","SHP_2706"
132,"DELIVERY TRUCK","13-06-2010","SHP_2707"
258,"REGULAR AIR","30-12-2010","SHP_2708"
258,"DELIVERY TRUCK","29-12-2010","SHP_2709"
325,"REGULAR AIR","20-10-2010","SHP_2710"
1444,"EXPRESS AIR","07-12-2009","SHP_2711"
2084,"REGULAR AIR","18-03-2010","SHP_2712"
3332,"REGULAR AIR","06-11-2009","SHP_2713"
3397,"REGULAR AIR","24-06-2009","SHP_2714"
3556,"REGULAR AIR","22-09-2012","SHP_2715"
3589,"REGULAR AIR","27-05-2009","SHP_2716"
3905,"DELIVERY TRUCK","21-12-2010","SHP_2717"
4033,"DELIVERY TRUCK","08-06-2010","SHP_2718"
4773,"REGULAR AIR","23-12-2011","SHP_2719"
5189,"REGULAR AIR","27-11-2010","SHP_2720"
5510,"REGULAR AIR","10-01-2010","SHP_2721"
6369,"DELIVERY TRUCK","21-12-2009","SHP_2722"
6373,"REGULAR AIR","24-01-2012","SHP_2723"
6465,"EXPRESS AIR","19-08-2011","SHP_2724"
6885,"REGULAR AIR","19-06-2012","SHP_2725"
7297,"DELIVERY TRUCK","15-09-2009","SHP_2726"
7367,"EXPRESS AIR","10-06-2011","SHP_2727"
7751,"DELIVERY TRUCK","24-12-2012","SHP_2728"
8422,"DELIVERY TRUCK","15-04-2009","SHP_2729"
9062,"REGULAR AIR","21-03-2011","SHP_2730"
10209,"REGULAR AIR","01-12-2010","SHP_2731"
10245,"REGULAR AIR","15-02-2011","SHP_2732"
11008,"REGULAR AIR","26-02-2009","SHP_2733"
13472,"REGULAR AIR","27-10-2011","SHP_2734"
14114,"REGULAR AIR","06-04-2009","SHP_2735"
14727,"REGULAR AIR","20-07-2012","SHP_2736"
15399,"EXPRESS AIR","14-05-2012","SHP_2737"
15619,"DELIVERY TRUCK","05-07-2011","SHP_2738"
16194,"REGULAR AIR","09-10-2010","SHP_2739"
16229,"REGULAR AIR","31-03-2009","SHP_2740"
16231,"DELIVERY TRUCK","09-09-2012","SHP_2741"
16674,"REGULAR AIR","06-05-2011","SHP_2742"
16674,"DELIVERY TRUCK","08-05-2011","SHP_2743"
16710,"DELIVERY TRUCK","26-04-2011","SHP_2744"
17408,"REGULAR AIR","29-05-2009","SHP_2745"
17698,"REGULAR AIR","15-05-2012","SHP_2746"
17698,"REGULAR AIR","14-05-2012","SHP_2747"
18534,"EXPRESS AIR","30-12-2011","SHP_2748"
18951,"REGULAR AIR","30-06-2011","SHP_2749"
18951,"EXPRESS AIR","01-07-2011","SHP_2750"
20098,"REGULAR AIR","08-12-2011","SHP_2751"
21319,"REGULAR AIR","02-05-2010","SHP_2752"
22115,"DELIVERY TRUCK","15-06-2010","SHP_2753"
22149,"REGULAR AIR","28-09-2011","SHP_2754"
22338,"REGULAR AIR","15-05-2010","SHP_2755"
22627,"REGULAR AIR","08-04-2010","SHP_2756"
22820,"REGULAR AIR","20-08-2010","SHP_2757"
22880,"REGULAR AIR","02-06-2010","SHP_2758"
23268,"REGULAR AIR","18-01-2012","SHP_2759"
24003,"EXPRESS AIR","02-11-2009","SHP_2760"
24102,"REGULAR AIR","01-12-2010","SHP_2761"
24422,"DELIVERY TRUCK","31-12-2011","SHP_2762"
24644,"DELIVERY TRUCK","29-07-2009","SHP_2763"
26401,"REGULAR AIR","15-10-2010","SHP_2764"
27938,"REGULAR AIR","05-05-2009","SHP_2765"
28515,"REGULAR AIR","02-07-2010","SHP_2766"
29280,"REGULAR AIR","29-03-2012","SHP_2767"
29346,"REGULAR AIR","20-08-2009","SHP_2768"
29349,"REGULAR AIR","12-06-2010","SHP_2769"
29473,"REGULAR AIR","17-02-2012","SHP_2770"
29893,"DELIVERY TRUCK","17-06-2012","SHP_2771"
30023,"REGULAR AIR","15-10-2010","SHP_2772"
30215,"REGULAR AIR","28-02-2009","SHP_2773"
30720,"EXPRESS AIR","02-10-2012","SHP_2774"
30884,"DELIVERY TRUCK","01-10-2010","SHP_2775"
31303,"EXPRESS AIR","22-03-2011","SHP_2776"
31392,"REGULAR AIR","13-05-2010","SHP_2777"
31715,"REGULAR AIR","11-01-2009","SHP_2778"
32420,"DELIVERY TRUCK","31-07-2009","SHP_2779"
32965,"REGULAR AIR","25-02-2011","SHP_2780"
33253,"REGULAR AIR","02-12-2011","SHP_2781"
33959,"DELIVERY TRUCK","01-08-2009","SHP_2782"
35271,"REGULAR AIR","27-07-2010","SHP_2783"
36390,"REGULAR AIR","14-10-2012","SHP_2784"
37447,"REGULAR AIR","12-07-2009","SHP_2785"
38341,"EXPRESS AIR","19-05-2009","SHP_2786"
38341,"REGULAR AIR","20-05-2009","SHP_2787"
38723,"REGULAR AIR","22-09-2012","SHP_2788"
38851,"REGULAR AIR","11-06-2012","SHP_2789"
38882,"REGULAR AIR","14-12-2009","SHP_2790"
39266,"REGULAR AIR","28-08-2012","SHP_2791"
39780,"REGULAR AIR","09-06-2009","SHP_2792"
39842,"EXPRESS AIR","20-12-2010","SHP_2793"
40005,"REGULAR AIR","28-07-2010","SHP_2794"
40704,"REGULAR AIR","12-01-2009","SHP_2795"
41383,"REGULAR AIR","19-05-2010","SHP_2796"
41415,"REGULAR AIR","15-11-2009","SHP_2797"
41825,"DELIVERY TRUCK","22-08-2009","SHP_2798"
41826,"EXPRESS AIR","18-10-2010","SHP_2799"
42213,"REGULAR AIR","23-03-2011","SHP_2800"
43588,"DELIVERY TRUCK","04-09-2012","SHP_2801"
45381,"EXPRESS AIR","22-08-2011","SHP_2802"
45381,"EXPRESS AIR","23-08-2011","SHP_2803"
45728,"REGULAR AIR","22-06-2010","SHP_2804"
45984,"REGULAR AIR","29-01-2012","SHP_2805"
45988,"EXPRESS AIR","02-09-2009","SHP_2806"
46177,"DELIVERY TRUCK","07-12-2010","SHP_2807"
47106,"REGULAR AIR","27-10-2011","SHP_2808"
47169,"REGULAR AIR","04-03-2010","SHP_2809"
48071,"EXPRESS AIR","12-03-2011","SHP_2810"
49312,"EXPRESS AIR","23-02-2011","SHP_2811"
49891,"REGULAR AIR","12-09-2009","SHP_2812"
50276,"REGULAR AIR","15-02-2011","SHP_2813"
51107,"REGULAR AIR","26-09-2012","SHP_2814"
51783,"DELIVERY TRUCK","13-11-2011","SHP_2815"
52006,"REGULAR AIR","26-06-2009","SHP_2816"
52934,"REGULAR AIR","28-07-2011","SHP_2817"
54053,"EXPRESS AIR","15-02-2012","SHP_2818"
55239,"EXPRESS AIR","04-12-2012","SHP_2819"
55425,"REGULAR AIR","02-11-2011","SHP_2820"
56515,"DELIVERY TRUCK","29-05-2011","SHP_2821"
57638,"DELIVERY TRUCK","27-04-2012","SHP_2822"
58599,"DELIVERY TRUCK","15-01-2010","SHP_2823"
59075,"REGULAR AIR","05-03-2012","SHP_2824"
59270,"REGULAR AIR","13-01-2010","SHP_2825"
326,"REGULAR AIR","04-06-2011","SHP_2826"
614,"REGULAR AIR","02-12-2012","SHP_2827"
614,"DELIVERY TRUCK","01-12-2012","SHP_2828"
898,"REGULAR AIR","04-06-2010","SHP_2829"
898,"DELIVERY TRUCK","02-06-2010","SHP_2830"
1031,"REGULAR AIR","02-09-2009","SHP_2831"
1447,"REGULAR AIR","17-10-2012","SHP_2832"
2150,"DELIVERY TRUCK","04-06-2009","SHP_2833"
2211,"REGULAR AIR","30-06-2009","SHP_2834"
2211,"REGULAR AIR","01-07-2009","SHP_2835"
2307,"REGULAR AIR","28-06-2010","SHP_2836"
2370,"REGULAR AIR","18-01-2009","SHP_2837"
2374,"EXPRESS AIR","30-10-2010","SHP_2838"
3138,"EXPRESS AIR","08-02-2009","SHP_2839"
3141,"REGULAR AIR","11-11-2011","SHP_2840"
4515,"REGULAR AIR","17-03-2012","SHP_2841"
4708,"REGULAR AIR","02-10-2009","SHP_2842"
5155,"REGULAR AIR","12-06-2009","SHP_2843"
5382,"REGULAR AIR","19-01-2012","SHP_2844"
5414,"EXPRESS AIR","25-03-2010","SHP_2845"
6433,"REGULAR AIR","23-11-2011","SHP_2846"
6464,"REGULAR AIR","30-05-2009","SHP_2847"
7846,"REGULAR AIR","30-06-2011","SHP_2848"
7846,"REGULAR AIR","02-07-2011","SHP_2849"
7846,"REGULAR AIR","25-06-2011","SHP_2850"
7936,"DELIVERY TRUCK","05-04-2010","SHP_2851"
7936,"REGULAR AIR","10-04-2010","SHP_2852"
8195,"EXPRESS AIR","07-01-2011","SHP_2853"
8195,"REGULAR AIR","08-01-2011","SHP_2854"
8195,"REGULAR AIR","07-01-2011","SHP_2855"
8293,"REGULAR AIR","15-08-2012","SHP_2856"
9248,"REGULAR AIR","24-12-2009","SHP_2857"
9347,"REGULAR AIR","18-08-2012","SHP_2858"
9472,"REGULAR AIR","19-06-2011","SHP_2859"
9733,"REGULAR AIR","17-03-2009","SHP_2860"
10054,"REGULAR AIR","30-04-2011","SHP_2861"
10054,"REGULAR AIR","28-04-2011","SHP_2862"
10627,"REGULAR AIR","01-03-2010","SHP_2863"
10629,"REGULAR AIR","13-09-2009","SHP_2864"
10629,"EXPRESS AIR","13-09-2009","SHP_2865"
10784,"REGULAR AIR","06-07-2010","SHP_2866"
10784,"REGULAR AIR","07-07-2010","SHP_2867"
10823,"REGULAR AIR","12-06-2012","SHP_2868"
10919,"REGULAR AIR","27-03-2010","SHP_2869"
11429,"REGULAR AIR","07-03-2010","SHP_2870"
11429,"DELIVERY TRUCK","05-03-2010","SHP_2871"
11650,"REGULAR AIR","26-09-2012","SHP_2872"
12837,"REGULAR AIR","02-12-2012","SHP_2873"
13347,"EXPRESS AIR","24-04-2010","SHP_2874"
13381,"DELIVERY TRUCK","17-08-2011","SHP_2875"
13634,"REGULAR AIR","18-04-2011","SHP_2876"
13634,"REGULAR AIR","19-04-2011","SHP_2877"
13729,"EXPRESS AIR","03-01-2009","SHP_2878"
13730,"DELIVERY TRUCK","11-05-2011","SHP_2879"
14113,"DELIVERY TRUCK","06-08-2011","SHP_2880"
14210,"REGULAR AIR","28-06-2012","SHP_2881"
14272,"REGULAR AIR","14-02-2012","SHP_2882"
14401,"REGULAR AIR","06-08-2011","SHP_2883"
15941,"DELIVERY TRUCK","12-12-2011","SHP_2884"
18023,"DELIVERY TRUCK","25-02-2011","SHP_2885"
18023,"REGULAR AIR","25-02-2011","SHP_2886"
18341,"REGULAR AIR","18-07-2010","SHP_2887"
18400,"REGULAR AIR","07-12-2011","SHP_2888"
18950,"DELIVERY TRUCK","04-03-2012","SHP_2889"
19111,"REGULAR AIR","09-10-2009","SHP_2890"
19139,"REGULAR AIR","04-12-2010","SHP_2891"
19332,"DELIVERY TRUCK","29-02-2012","SHP_2892"
20965,"REGULAR AIR","23-12-2009","SHP_2893"
21249,"REGULAR AIR","21-09-2010","SHP_2894"
22529,"REGULAR AIR","07-05-2010","SHP_2895"
23303,"REGULAR AIR","22-06-2009","SHP_2896"
23398,"REGULAR AIR","14-03-2009","SHP_2897"
24356,"DELIVERY TRUCK","13-05-2010","SHP_2898"
25188,"REGULAR AIR","05-01-2011","SHP_2899"
25249,"REGULAR AIR","08-11-2012","SHP_2900"
26948,"EXPRESS AIR","23-11-2011","SHP_2901"
27232,"REGULAR AIR","20-08-2010","SHP_2902"
27622,"DELIVERY TRUCK","07-02-2011","SHP_2903"
28002,"REGULAR AIR","12-10-2009","SHP_2904"
28390,"REGULAR AIR","09-02-2012","SHP_2905"
29223,"DELIVERY TRUCK","22-01-2012","SHP_2906"
29351,"REGULAR AIR","05-10-2011","SHP_2907"
29506,"REGULAR AIR","16-06-2011","SHP_2908"
29506,"REGULAR AIR","15-06-2011","SHP_2909"
29633,"REGULAR AIR","23-06-2009","SHP_2910"
29764,"EXPRESS AIR","23-07-2012","SHP_2911"
29958,"REGULAR AIR","07-01-2011","SHP_2912"
29958,"DELIVERY TRUCK","08-01-2011","SHP_2913"
31616,"REGULAR AIR","29-08-2010","SHP_2914"
31907,"REGULAR AIR","23-05-2010","SHP_2915"
32001,"REGULAR AIR","02-11-2011","SHP_2916"
32001,"REGULAR AIR","30-10-2011","SHP_2917"
32069,"DELIVERY TRUCK","19-11-2011","SHP_2918"
32102,"REGULAR AIR","16-12-2012","SHP_2919"
32450,"DELIVERY TRUCK","19-12-2011","SHP_2920"
32546,"REGULAR AIR","20-03-2011","SHP_2921"
32546,"REGULAR AIR","19-03-2011","SHP_2922"
33029,"DELIVERY TRUCK","02-06-2012","SHP_2923"
33029,"REGULAR AIR","01-06-2012","SHP_2924"
33061,"REGULAR AIR","17-07-2011","SHP_2925"
33478,"EXPRESS AIR","16-06-2010","SHP_2926"
33540,"REGULAR AIR","10-06-2011","SHP_2927"
33862,"REGULAR AIR","23-06-2010","SHP_2928"
34470,"DELIVERY TRUCK","02-02-2012","SHP_2929"
36161,"REGULAR AIR","17-01-2010","SHP_2930"
37760,"REGULAR AIR","15-08-2009","SHP_2931"
37760,"REGULAR AIR","16-08-2009","SHP_2932"
37895,"REGULAR AIR","02-04-2012","SHP_2933"
38403,"REGULAR AIR","25-05-2011","SHP_2934"
38630,"REGULAR AIR","18-04-2010","SHP_2935"
40165,"REGULAR AIR","05-03-2011","SHP_2936"
40194,"DELIVERY TRUCK","07-10-2010","SHP_2937"
40194,"DELIVERY TRUCK","08-10-2010","SHP_2938"
40194,"REGULAR AIR","08-10-2010","SHP_2939"
40454,"REGULAR AIR","24-04-2011","SHP_2940"
40672,"DELIVERY TRUCK","31-10-2012","SHP_2941"
40833,"REGULAR AIR","24-07-2010","SHP_2942"
41441,"REGULAR AIR","24-01-2012","SHP_2943"
43076,"DELIVERY TRUCK","16-06-2010","SHP_2944"
43233,"EXPRESS AIR","21-06-2010","SHP_2945"
43332,"EXPRESS AIR","10-09-2012","SHP_2946"
43362,"DELIVERY TRUCK","15-01-2009","SHP_2947"
43362,"REGULAR AIR","14-01-2009","SHP_2948"
43488,"REGULAR AIR","19-06-2012","SHP_2949"
43488,"REGULAR AIR","20-06-2012","SHP_2950"
43526,"REGULAR AIR","26-05-2010","SHP_2951"
43526,"REGULAR AIR","27-05-2010","SHP_2952"
44134,"REGULAR AIR","01-11-2009","SHP_2953"
44196,"REGULAR AIR","23-08-2009","SHP_2954"
44358,"DELIVERY TRUCK","03-04-2010","SHP_2955"
44480,"REGULAR AIR","14-05-2010","SHP_2956"
44546,"REGULAR AIR","25-03-2010","SHP_2957"
44647,"DELIVERY TRUCK","24-01-2012","SHP_2958"
44647,"REGULAR AIR","28-01-2012","SHP_2959"
45376,"DELIVERY TRUCK","03-12-2011","SHP_2960"
46115,"REGULAR AIR","04-03-2011","SHP_2961"
46115,"REGULAR AIR","02-03-2011","SHP_2962"
47109,"REGULAR AIR","13-09-2011","SHP_2963"
47556,"REGULAR AIR","27-07-2010","SHP_2964"
47712,"EXPRESS AIR","18-07-2010","SHP_2965"
48135,"EXPRESS AIR","21-04-2009","SHP_2966"
