"Order_ID","Order_Date","Order_Priority","Ord_id"
35042,"02-12-2010","NOT SPECIFIED","Ord_1744"
35713,"17-10-2012","MEDIUM","Ord_1745"
36229,"21-09-2012","NOT SPECIFIED","Ord_1746"
36933,"12-07-2011","HIGH","Ord_1747"
37152,"22-05-2011","MEDIUM","Ord_1748"
37223,"10-11-2011","LOW","Ord_1749"
37254,"18-09-2009","HIGH","Ord_1750"
37441,"24-02-2009","CRITICAL","Ord_1751"
38084,"20-03-2009","NOT SPECIFIED","Ord_1752"
39168,"17-05-2012","HIGH","Ord_1753"
39333,"17-02-2010","CRITICAL","Ord_1754"
39589,"02-08-2009","CRITICAL","Ord_1755"
39906,"17-03-2009","MEDIUM","Ord_1756"
40097,"09-01-2009","LOW","Ord_1757"
40193,"02-09-2012","HIGH","Ord_1758"
40258,"09-04-2009","NOT SPECIFIED","Ord_1759"
40544,"06-04-2009","LOW","Ord_1760"
41765,"09-12-2009","MEDIUM","Ord_1761"
42242,"01-04-2009","NOT SPECIFIED","Ord_1762"
42369,"05-08-2010","CRITICAL","Ord_1763"
42690,"28-09-2010","LOW","Ord_1764"
45184,"17-06-2010","LOW","Ord_1765"
45632,"10-05-2010","NOT SPECIFIED","Ord_1766"
46276,"09-12-2012","CRITICAL","Ord_1767"
46566,"09-04-2012","MEDIUM","Ord_1768"
48198,"20-11-2009","CRITICAL","Ord_1769"
48453,"26-07-2009","MEDIUM","Ord_1770"
48518,"02-04-2009","MEDIUM","Ord_1771"
49349,"01-06-2011","HIGH","Ord_1772"
49668,"02-12-2009","LOW","Ord_1773"
50309,"15-03-2011","LOW","Ord_1774"
52327,"20-12-2011","MEDIUM","Ord_1775"
52516,"05-01-2012","HIGH","Ord_1776"
52800,"10-10-2010","NOT SPECIFIED","Ord_1777"
53574,"09-04-2012","MEDIUM","Ord_1778"
54023,"22-07-2012","NOT SPECIFIED","Ord_1779"
55265,"23-09-2009","LOW","Ord_1780"
55398,"20-01-2010","MEDIUM","Ord_1781"
55458,"16-03-2012","HIGH","Ord_1782"
55809,"10-09-2011","CRITICAL","Ord_1783"
56992,"18-04-2010","NOT SPECIFIED","Ord_1784"
58210,"06-12-2012","MEDIUM","Ord_1785"
58277,"24-01-2009","MEDIUM","Ord_1786"
58720,"07-03-2010","NOT SPECIFIED","Ord_1787"
58820,"27-02-2010","LOW","Ord_1788"
1382,"16-08-2010","LOW","Ord_1789"
1411,"20-12-2009","HIGH","Ord_1790"
1444,"05-12-2009","MEDIUM","Ord_1791"
3942,"27-06-2010","NOT SPECIFIED","Ord_1792"
4647,"13-05-2009","MEDIUM","Ord_1793"
4960,"25-02-2011","LOW","Ord_1794"
7367,"05-06-2011","LOW","Ord_1795"
7938,"13-03-2010","MEDIUM","Ord_1796"
8320,"19-09-2009","NOT SPECIFIED","Ord_1797"
8807,"25-02-2010","LOW","Ord_1798"
9062,"20-03-2011","HIGH","Ord_1799"
9602,"10-11-2012","CRITICAL","Ord_1800"
10209,"29-11-2010","MEDIUM","Ord_1801"
10338,"14-07-2011","NOT SPECIFIED","Ord_1802"
10688,"12-05-2012","MEDIUM","Ord_1803"
11206,"28-12-2009","LOW","Ord_1804"
11585,"15-03-2009","MEDIUM","Ord_1805"
12868,"01-03-2011","CRITICAL","Ord_1806"
14215,"13-07-2012","MEDIUM","Ord_1807"
14662,"16-11-2011","HIGH","Ord_1808"
14727,"19-07-2012","MEDIUM","Ord_1809"
15781,"03-09-2012","HIGH","Ord_1810"
17157,"19-09-2012","LOW","Ord_1811"
17795,"01-04-2009","MEDIUM","Ord_1812"
20449,"03-01-2010","MEDIUM","Ord_1813"
21890,"24-01-2011","NOT SPECIFIED","Ord_1814"
22020,"17-05-2010","CRITICAL","Ord_1815"
22149,"23-09-2011","LOW","Ord_1816"
23078,"15-09-2011","MEDIUM","Ord_1817"
23619,"21-12-2012","MEDIUM","Ord_1818"
24003,"31-10-2009","CRITICAL","Ord_1819"
25442,"05-01-2012","HIGH","Ord_1820"
25927,"22-04-2009","MEDIUM","Ord_1821"
26243,"16-07-2011","LOW","Ord_1822"
28515,"30-06-2010","HIGH","Ord_1823"
29667,"24-07-2009","NOT SPECIFIED","Ord_1824"
30023,"15-10-2010","LOW","Ord_1825"
30215,"26-02-2009","MEDIUM","Ord_1826"
31845,"22-10-2012","LOW","Ord_1827"
32999,"14-04-2009","LOW","Ord_1828"
35777,"08-09-2010","CRITICAL","Ord_1829"
36005,"17-09-2010","LOW","Ord_1830"
36196,"06-08-2011","NOT SPECIFIED","Ord_1831"
36230,"10-06-2009","HIGH","Ord_1832"
36294,"20-08-2012","MEDIUM","Ord_1833"
36737,"15-03-2010","NOT SPECIFIED","Ord_1834"
37287,"01-11-2012","LOW","Ord_1835"
37831,"26-07-2012","NOT SPECIFIED","Ord_1836"
38372,"15-05-2010","HIGH","Ord_1837"
38912,"28-10-2012","LOW","Ord_1838"
39040,"21-05-2009","CRITICAL","Ord_1839"
40896,"02-09-2011","NOT SPECIFIED","Ord_1840"
40994,"09-10-2012","HIGH","Ord_1841"
41607,"19-12-2009","MEDIUM","Ord_1842"
41666,"03-03-2012","MEDIUM","Ord_1843"
42306,"14-09-2012","HIGH","Ord_1844"
42469,"08-11-2012","NOT SPECIFIED","Ord_1845"
42528,"23-02-2010","MEDIUM","Ord_1846"
42884,"12-03-2010","NOT SPECIFIED","Ord_1847"
43302,"23-08-2011","LOW","Ord_1848"
43460,"11-06-2012","MEDIUM","Ord_1849"
43972,"16-03-2010","LOW","Ord_1850"
44000,"04-10-2012","NOT SPECIFIED","Ord_1851"
46177,"05-12-2010","LOW","Ord_1852"
48226,"06-01-2009","LOW","Ord_1853"
48455,"02-06-2009","CRITICAL","Ord_1854"
48929,"22-10-2009","HIGH","Ord_1855"
48994,"22-10-2010","NOT SPECIFIED","Ord_1856"
51111,"09-02-2012","NOT SPECIFIED","Ord_1857"
55425,"01-11-2011","CRITICAL","Ord_1858"
55815,"13-01-2011","HIGH","Ord_1859"
55940,"29-04-2009","NOT SPECIFIED","Ord_1860"
56166,"04-08-2010","CRITICAL","Ord_1861"
57638,"22-04-2012","LOW","Ord_1862"
57890,"26-02-2009","CRITICAL","Ord_1863"
2244,"08-01-2010","CRITICAL","Ord_1864"
3104,"15-09-2010","MEDIUM","Ord_1865"
6179,"02-06-2009","NOT SPECIFIED","Ord_1866"
11747,"25-02-2010","MEDIUM","Ord_1867"
11877,"23-05-2010","NOT SPECIFIED","Ord_1868"
15271,"25-07-2010","CRITICAL","Ord_1869"
22561,"20-01-2011","CRITICAL","Ord_1870"
25860,"02-01-2010","LOW","Ord_1871"
775,"17-03-2011","CRITICAL","Ord_1872"
900,"30-09-2009","NOT SPECIFIED","Ord_1873"
964,"19-05-2011","MEDIUM","Ord_1874"
2722,"08-04-2009","LOW","Ord_1875"
3078,"11-02-2010","HIGH","Ord_1876"
3456,"31-05-2010","LOW","Ord_1877"
3556,"22-09-2012","NOT SPECIFIED","Ord_1878"
3654,"02-06-2012","LOW","Ord_1879"
3680,"09-12-2012","NOT SPECIFIED","Ord_1880"
4162,"09-02-2012","LOW","Ord_1881"
4896,"21-08-2012","CRITICAL","Ord_1882"
4965,"20-10-2010","LOW","Ord_1883"
5830,"24-03-2010","MEDIUM","Ord_1884"
6695,"27-06-2012","LOW","Ord_1885"
6885,"19-06-2012","LOW","Ord_1886"
7458,"04-04-2012","CRITICAL","Ord_1887"
9024,"02-06-2012","MEDIUM","Ord_1888"
9894,"18-03-2009","HIGH","Ord_1889"
11011,"13-05-2012","HIGH","Ord_1890"
11271,"18-10-2011","HIGH","Ord_1891"
12005,"24-06-2012","NOT SPECIFIED","Ord_1892"
13284,"12-08-2012","HIGH","Ord_1893"
13476,"16-10-2010","NOT SPECIFIED","Ord_1894"
14182,"22-06-2009","LOW","Ord_1895"
14528,"15-06-2009","CRITICAL","Ord_1896"
15009,"21-12-2011","NOT SPECIFIED","Ord_1897"
15619,"28-06-2011","LOW","Ord_1898"
15971,"14-08-2009","HIGH","Ord_1899"
16036,"05-01-2012","MEDIUM","Ord_1900"
16452,"23-08-2012","MEDIUM","Ord_1901"
17408,"27-05-2009","NOT SPECIFIED","Ord_1902"
17410,"01-09-2010","LOW","Ord_1903"
18849,"05-08-2012","HIGH","Ord_1904"
19174,"16-07-2010","MEDIUM","Ord_1905"
20098,"08-12-2011","MEDIUM","Ord_1906"
20711,"19-01-2009","CRITICAL","Ord_1907"
20932,"29-07-2012","HIGH","Ord_1908"
21319,"29-04-2010","MEDIUM","Ord_1909"
21344,"09-12-2012","LOW","Ord_1910"
21538,"27-07-2009","MEDIUM","Ord_1911"
21574,"15-01-2010","CRITICAL","Ord_1912"
22242,"15-06-2009","NOT SPECIFIED","Ord_1913"
23271,"03-11-2010","HIGH","Ord_1914"
23428,"28-10-2012","HIGH","Ord_1915"
25092,"01-12-2010","HIGH","Ord_1916"
25280,"21-05-2011","NOT SPECIFIED","Ord_1917"
25666,"02-09-2012","CRITICAL","Ord_1918"
25669,"16-01-2011","CRITICAL","Ord_1919"
26276,"12-09-2010","LOW","Ord_1920"
26912,"27-04-2012","LOW","Ord_1921"
27137,"31-12-2011","HIGH","Ord_1922"
27335,"06-11-2010","LOW","Ord_1923"
27430,"31-01-2011","HIGH","Ord_1924"
27559,"30-10-2011","HIGH","Ord_1925"
29797,"26-06-2010","HIGH","Ord_1926"
31682,"09-03-2010","LOW","Ord_1927"
32389,"31-10-2010","MEDIUM","Ord_1928"
32420,"29-07-2009","MEDIUM","Ord_1929"
33699,"26-07-2009","LOW","Ord_1930"
33797,"11-01-2009","NOT SPECIFIED","Ord_1931"
33958,"02-02-2011","CRITICAL","Ord_1932"
36454,"18-02-2011","CRITICAL","Ord_1933"
36609,"14-05-2009","NOT SPECIFIED","Ord_1934"
36800,"10-09-2010","HIGH","Ord_1935"
37443,"15-04-2010","NOT SPECIFIED","Ord_1936"
37792,"29-12-2011","HIGH","Ord_1937"
37829,"29-09-2010","NOT SPECIFIED","Ord_1938"
38087,"21-02-2009","CRITICAL","Ord_1939"
38341,"18-05-2009","MEDIUM","Ord_1940"
38599,"26-10-2009","HIGH","Ord_1941"
38721,"24-03-2009","CRITICAL","Ord_1942"
38976,"25-12-2010","CRITICAL","Ord_1943"
39300,"22-04-2012","HIGH","Ord_1944"
39393,"17-11-2010","NOT SPECIFIED","Ord_1945"
39842,"19-12-2010","MEDIUM","Ord_1946"
41766,"11-09-2012","CRITICAL","Ord_1947"
43813,"21-07-2009","NOT SPECIFIED","Ord_1948"
44292,"14-06-2011","NOT SPECIFIED","Ord_1949"
44583,"04-10-2009","LOW","Ord_1950"
45381,"21-08-2011","MEDIUM","Ord_1951"
46531,"21-08-2011","LOW","Ord_1952"
47136,"24-01-2011","MEDIUM","Ord_1953"
47813,"27-08-2009","HIGH","Ord_1954"
48263,"09-03-2010","MEDIUM","Ord_1955"
48706,"30-10-2012","LOW","Ord_1956"
48963,"19-10-2010","NOT SPECIFIED","Ord_1957"
49312,"21-02-2011","CRITICAL","Ord_1958"
49472,"16-07-2010","LOW","Ord_1959"
49891,"12-09-2009","NOT SPECIFIED","Ord_1960"
49984,"11-05-2009","LOW","Ord_1961"
50471,"03-01-2012","LOW","Ord_1962"
51203,"21-12-2011","HIGH","Ord_1963"
51233,"09-12-2009","LOW","Ord_1964"
52195,"26-10-2011","NOT SPECIFIED","Ord_1965"
53123,"31-08-2009","NOT SPECIFIED","Ord_1966"
54533,"18-12-2011","MEDIUM","Ord_1967"
55139,"17-01-2010","NOT SPECIFIED","Ord_1968"
55392,"06-06-2009","CRITICAL","Ord_1969"
55616,"08-05-2011","HIGH","Ord_1970"
55909,"19-05-2009","LOW","Ord_1971"
55938,"02-07-2012","NOT SPECIFIED","Ord_1972"
56515,"27-05-2011","MEDIUM","Ord_1973"
56768,"27-07-2011","CRITICAL","Ord_1974"
56900,"26-11-2011","NOT SPECIFIED","Ord_1975"
57056,"08-11-2012","LOW","Ord_1976"
58372,"02-04-2011","LOW","Ord_1977"
59270,"11-01-2010","HIGH","Ord_1978"
59619,"13-02-2010","NOT SPECIFIED","Ord_1979"
59781,"12-12-2012","NOT SPECIFIED","Ord_1980"
132,"10-06-2010","MEDIUM","Ord_1981"
258,"28-12-2010","CRITICAL","Ord_1982"
325,"16-10-2010","LOW","Ord_1983"
2084,"16-03-2010","HIGH","Ord_1984"
3332,"04-11-2009","CRITICAL","Ord_1985"
3397,"22-06-2009","MEDIUM","Ord_1986"
3589,"25-05-2009","HIGH","Ord_1987"
3905,"20-12-2010","NOT SPECIFIED","Ord_1988"
4033,"01-06-2010","LOW","Ord_1989"
4773,"22-12-2011","CRITICAL","Ord_1990"
5189,"25-11-2010","LOW","Ord_1991"
5510,"07-01-2010","MEDIUM","Ord_1992"
6369,"19-12-2009","HIGH","Ord_1993"
6373,"23-01-2012","NOT SPECIFIED","Ord_1994"
6465,"12-08-2011","LOW","Ord_1995"
7297,"14-09-2009","HIGH","Ord_1996"
7751,"23-12-2012","NOT SPECIFIED","Ord_1997"
8422,"14-04-2009","MEDIUM","Ord_1998"
10245,"13-02-2011","MEDIUM","Ord_1999"
11008,"24-02-2009","CRITICAL","Ord_2000"
13472,"26-10-2011","CRITICAL","Ord_2001"
14114,"06-04-2009","CRITICAL","Ord_2002"
15399,"13-05-2012","CRITICAL","Ord_2003"
16194,"07-10-2010","NOT SPECIFIED","Ord_2004"
16229,"29-03-2009","HIGH","Ord_2005"
16231,"04-09-2012","LOW","Ord_2006"
16674,"29-04-2011","LOW","Ord_2007"
16710,"24-04-2011","HIGH","Ord_2008"
17698,"13-05-2012","HIGH","Ord_2009"
18534,"30-12-2011","LOW","Ord_2010"
18951,"29-06-2011","CRITICAL","Ord_2011"
22115,"15-06-2010","LOW","Ord_2012"
22338,"14-05-2010","MEDIUM","Ord_2013"
22627,"03-04-2010","LOW","Ord_2014"
22820,"17-08-2010","HIGH","Ord_2015"
22880,"30-05-2010","MEDIUM","Ord_2016"
23268,"16-01-2012","HIGH","Ord_2017"
24102,"30-11-2010","CRITICAL","Ord_2018"
24422,"29-12-2011","CRITICAL","Ord_2019"
24644,"28-07-2009","CRITICAL","Ord_2020"
26401,"13-10-2010","MEDIUM","Ord_2021"
27938,"05-05-2009","MEDIUM","Ord_2022"
29280,"28-03-2012","MEDIUM","Ord_2023"
29346,"16-08-2009","LOW","Ord_2024"
29349,"10-06-2010","HIGH","Ord_2025"
29473,"15-02-2012","MEDIUM","Ord_2026"
29893,"16-06-2012","MEDIUM","Ord_2027"
30720,"27-09-2012","LOW","Ord_2028"
30884,"26-09-2010","LOW","Ord_2029"
31303,"20-03-2011","LOW","Ord_2030"
31392,"06-05-2010","LOW","Ord_2031"
31715,"09-01-2009","NOT SPECIFIED","Ord_2032"
32965,"24-02-2011","HIGH","Ord_2033"
33253,"30-11-2011","NOT SPECIFIED","Ord_2034"
33959,"31-07-2009","CRITICAL","Ord_2035"
35271,"26-07-2010","HIGH","Ord_2036"
36390,"12-10-2012","HIGH","Ord_2037"
37447,"08-07-2009","LOW","Ord_2038"
38723,"20-09-2012","CRITICAL","Ord_2039"
38851,"10-06-2012","CRITICAL","Ord_2040"
39266,"27-08-2012","HIGH","Ord_2041"
39780,"07-06-2009","LOW","Ord_2042"
40005,"25-07-2010","HIGH","Ord_2043"
40704,"07-01-2009","LOW","Ord_2044"
41383,"12-05-2010","LOW","Ord_2045"
41415,"10-11-2009","LOW","Ord_2046"
41825,"22-08-2009","CRITICAL","Ord_2047"
41826,"16-10-2010","MEDIUM","Ord_2048"
42213,"21-03-2011","CRITICAL","Ord_2049"
43588,"01-09-2012","MEDIUM","Ord_2050"
45728,"21-06-2010","HIGH","Ord_2051"
45984,"27-01-2012","MEDIUM","Ord_2052"
45988,"01-09-2009","CRITICAL","Ord_2053"
47106,"25-10-2011","MEDIUM","Ord_2054"
47169,"03-03-2010","MEDIUM","Ord_2055"
48071,"03-03-2011","LOW","Ord_2056"
50276,"14-02-2011","NOT SPECIFIED","Ord_2057"
51107,"25-09-2012","NOT SPECIFIED","Ord_2058"
51783,"11-11-2011","MEDIUM","Ord_2059"
52006,"24-06-2009","MEDIUM","Ord_2060"
52934,"27-07-2011","CRITICAL","Ord_2061"
54053,"14-02-2012","HIGH","Ord_2062"
55239,"03-12-2012","CRITICAL","Ord_2063"
58599,"14-01-2010","CRITICAL","Ord_2064"
326,"03-06-2011","HIGH","Ord_2065"
614,"30-11-2012","HIGH","Ord_2066"
898,"02-06-2010","HIGH","Ord_2067"
1031,"31-08-2009","MEDIUM","Ord_2068"
1447,"14-10-2012","HIGH","Ord_2069"
2150,"02-06-2009","MEDIUM","Ord_2070"
2211,"29-06-2009","HIGH","Ord_2071"
2307,"28-06-2010","LOW","Ord_2072"
2370,"16-01-2009","CRITICAL","Ord_2073"
2374,"28-10-2010","NOT SPECIFIED","Ord_2074"
3138,"08-02-2009","NOT SPECIFIED","Ord_2075"
3141,"09-11-2011","CRITICAL","Ord_2076"
4515,"16-03-2012","CRITICAL","Ord_2077"
4708,"30-09-2009","CRITICAL","Ord_2078"
5155,"11-06-2009","HIGH","Ord_2079"
5382,"12-01-2012","LOW","Ord_2080"
5414,"24-03-2010","NOT SPECIFIED","Ord_2081"
6433,"22-11-2011","MEDIUM","Ord_2082"
6464,"28-05-2009","MEDIUM","Ord_2083"
7846,"25-06-2011","LOW","Ord_2084"
7936,"05-04-2010","LOW","Ord_2085"
8195,"06-01-2011","MEDIUM","Ord_2086"
8293,"10-08-2012","LOW","Ord_2087"
9248,"23-12-2009","NOT SPECIFIED","Ord_2088"
9347,"09-08-2012","LOW","Ord_2089"
9472,"16-06-2011","CRITICAL","Ord_2090"
9733,"17-03-2009","NOT SPECIFIED","Ord_2091"
10054,"28-04-2011","HIGH","Ord_2092"
10627,"24-02-2010","LOW","Ord_2093"
10629,"11-09-2009","CRITICAL","Ord_2094"
10784,"05-07-2010","NOT SPECIFIED","Ord_2095"
10823,"12-06-2012","LOW","Ord_2096"
10919,"27-03-2010","HIGH","Ord_2097"
11429,"03-03-2010","LOW","Ord_2098"
11650,"24-09-2012","NOT SPECIFIED","Ord_2099"
13347,"23-04-2010","NOT SPECIFIED","Ord_2100"
13381,"17-08-2011","MEDIUM","Ord_2101"
13634,"18-04-2011","HIGH","Ord_2102"
13729,"01-01-2009","NOT SPECIFIED","Ord_2103"
13730,"09-05-2011","HIGH","Ord_2104"
14113,"04-08-2011","HIGH","Ord_2105"
14210,"26-06-2012","NOT SPECIFIED","Ord_2106"
14272,"12-02-2012","MEDIUM","Ord_2107"
14401,"04-08-2011","NOT SPECIFIED","Ord_2108"
15941,"10-12-2011","NOT SPECIFIED","Ord_2109"
18023,"24-02-2011","MEDIUM","Ord_2110"
18341,"18-07-2010","CRITICAL","Ord_2111"
18400,"06-12-2011","NOT SPECIFIED","Ord_2112"
18950,"27-02-2012","LOW","Ord_2113"
19111,"04-10-2009","LOW","Ord_2114"
19139,"03-12-2010","NOT SPECIFIED","Ord_2115"
19332,"27-02-2012","HIGH","Ord_2116"
20965,"20-12-2009","CRITICAL","Ord_2117"
21249,"19-09-2010","LOW","Ord_2118"
22529,"07-05-2010","MEDIUM","Ord_2119"
23303,"20-06-2009","NOT SPECIFIED","Ord_2120"
23398,"13-03-2009","MEDIUM","Ord_2121"
24356,"11-05-2010","MEDIUM","Ord_2122"
25188,"03-01-2011","MEDIUM","Ord_2123"
25249,"06-11-2012","MEDIUM","Ord_2124"
26948,"22-11-2011","HIGH","Ord_2125"
27232,"18-08-2010","NOT SPECIFIED","Ord_2126"
27622,"06-02-2011","MEDIUM","Ord_2127"
28002,"10-10-2009","CRITICAL","Ord_2128"
28390,"07-02-2012","HIGH","Ord_2129"
29223,"20-01-2012","HIGH","Ord_2130"
29351,"03-10-2011","MEDIUM","Ord_2131"
29506,"14-06-2011","CRITICAL","Ord_2132"
29633,"22-06-2009","CRITICAL","Ord_2133"
29764,"22-07-2012","CRITICAL","Ord_2134"
29958,"06-01-2011","HIGH","Ord_2135"
31616,"28-08-2010","CRITICAL","Ord_2136"
31907,"18-05-2010","LOW","Ord_2137"
32001,"28-10-2011","LOW","Ord_2138"
32069,"19-11-2011","NOT SPECIFIED","Ord_2139"
32102,"14-12-2012","MEDIUM","Ord_2140"
32450,"19-12-2011","MEDIUM","Ord_2141"
32546,"18-03-2011","CRITICAL","Ord_2142"
33029,"31-05-2012","HIGH","Ord_2143"
33061,"15-07-2011","HIGH","Ord_2144"
33478,"14-06-2010","HIGH","Ord_2145"
33540,"06-06-2011","LOW","Ord_2146"
33862,"22-06-2010","NOT SPECIFIED","Ord_2147"
34470,"01-02-2012","CRITICAL","Ord_2148"
36161,"16-01-2010","CRITICAL","Ord_2149"
37760,"14-08-2009","HIGH","Ord_2150"
37895,"30-03-2012","CRITICAL","Ord_2151"
38403,"21-05-2011","LOW","Ord_2152"
38630,"17-04-2010","MEDIUM","Ord_2153"
40165,"02-03-2011","HIGH","Ord_2154"
40194,"06-10-2010","NOT SPECIFIED","Ord_2155"
40454,"21-04-2011","NOT SPECIFIED","Ord_2156"
40672,"29-10-2012","LOW","Ord_2157"
40833,"15-07-2010","LOW","Ord_2158"
41441,"23-01-2012","MEDIUM","Ord_2159"
43076,"16-06-2010","NOT SPECIFIED","Ord_2160"
43233,"19-06-2010","CRITICAL","Ord_2161"
43332,"10-09-2012","HIGH","Ord_2162"
43362,"12-01-2009","CRITICAL","Ord_2163"
43488,"18-06-2012","CRITICAL","Ord_2164"
43526,"26-05-2010","HIGH","Ord_2165"
44134,"30-10-2009","HIGH","Ord_2166"
44196,"22-08-2009","NOT SPECIFIED","Ord_2167"
44358,"01-04-2010","HIGH","Ord_2168"
44480,"12-05-2010","MEDIUM","Ord_2169"
44546,"24-03-2010","CRITICAL","Ord_2170"
44647,"24-01-2012","LOW","Ord_2171"
45376,"02-12-2011","CRITICAL","Ord_2172"
46115,"02-03-2011","CRITICAL","Ord_2173"
47109,"11-09-2011","HIGH","Ord_2174"
47556,"25-07-2010","LOW","Ord_2175"
47712,"13-07-2010","LOW","Ord_2176"
48135,"19-04-2009","HIGH","Ord_2177"
48161,"23-05-2011","NOT SPECIFIED","Ord_2178"
48515,"20-12-2011","CRITICAL","Ord_2179"
50567,"05-02-2012","MEDIUM","Ord_2180"
51623,"13-01-2009","CRITICAL","Ord_2181"
52194,"11-12-2010","CRITICAL","Ord_2182"
52291,"29-10-2009","CRITICAL","Ord_2183"
54370,"08-04-2012","NOT SPECIFIED","Ord_2184"
54659,"15-08-2011","HIGH","Ord_2185"
54981,"11-02-2012","HIGH","Ord_2186"
55361,"23-03-2011","NOT SPECIFIED","Ord_2187"
55908,"23-05-2009","HIGH","Ord_2188"
56257,"09-09-2011","MEDIUM","Ord_2189"
57029,"08-03-2011","CRITICAL","Ord_2190"
58145,"16-05-2012","MEDIUM","Ord_2191"
58151,"29-09-2009","HIGH","Ord_2192"
58659,"24-10-2010","HIGH","Ord_2193"
58727,"06-07-2009","MEDIUM","Ord_2194"
1537,"14-02-2012","NOT SPECIFIED","Ord_2195"
4580,"14-11-2010","NOT SPECIFIED","Ord_2196"
8097,"09-12-2010","MEDIUM","Ord_2197"
8677,"07-10-2012","HIGH","Ord_2198"
10114,"08-02-2010","CRITICAL","Ord_2199"
11236,"30-10-2010","HIGH","Ord_2200"
11687,"25-12-2011","HIGH","Ord_2201"
12643,"19-03-2010","LOW","Ord_2202"
13089,"14-12-2011","NOT SPECIFIED","Ord_2203"
13378,"21-09-2009","LOW","Ord_2204"
13824,"27-12-2009","LOW","Ord_2205"
18562,"20-12-2011","CRITICAL","Ord_2206"
20737,"25-12-2011","MEDIUM","Ord_2207"
20900,"24-11-2010","LOW","Ord_2208"
26658,"22-12-2011","HIGH","Ord_2209"
27271,"14-09-2011","NOT SPECIFIED","Ord_2210"
28001,"14-06-2009","CRITICAL","Ord_2211"
28161,"15-06-2009","NOT SPECIFIED","Ord_2212"
29350,"25-08-2009","HIGH","Ord_2213"
29666,"30-12-2011","NOT SPECIFIED","Ord_2214"
29700,"06-04-2010","MEDIUM","Ord_2215"
30754,"25-11-2010","LOW","Ord_2216"
31650,"11-08-2010","NOT SPECIFIED","Ord_2217"
32292,"15-02-2012","LOW","Ord_2218"
35201,"04-06-2010","LOW","Ord_2219"
35360,"18-04-2011","CRITICAL","Ord_2220"
35492,"10-02-2012","MEDIUM","Ord_2221"
37473,"01-10-2009","LOW","Ord_2222"
39079,"07-09-2011","HIGH","Ord_2223"
40356,"19-12-2009","NOT SPECIFIED","Ord_2224"
42599,"06-04-2009","MEDIUM","Ord_2225"
45670,"07-08-2012","LOW","Ord_2226"
47617,"08-12-2009","NOT SPECIFIED","Ord_2227"
47842,"12-05-2010","MEDIUM","Ord_2228"
48548,"26-03-2011","CRITICAL","Ord_2229"
49056,"01-10-2009","HIGH","Ord_2230"
50759,"19-03-2010","LOW","Ord_2231"
51556,"27-10-2012","HIGH","Ord_2232"
51620,"08-03-2012","MEDIUM","Ord_2233"
52837,"18-01-2012","CRITICAL","Ord_2234"
54592,"12-06-2011","LOW","Ord_2235"
55202,"24-08-2011","LOW","Ord_2236"
57894,"03-04-2012","LOW","Ord_2237"
1191,"06-11-2011","MEDIUM","Ord_2238"
1985,"01-09-2009","NOT SPECIFIED","Ord_2239"
1988,"05-10-2011","NOT SPECIFIED","Ord_2240"
2305,"25-01-2010","HIGH","Ord_2241"
3877,"20-05-2010","LOW","Ord_2242"
4103,"02-07-2012","LOW","Ord_2243"
4455,"10-10-2010","MEDIUM","Ord_2244"
6086,"22-09-2011","CRITICAL","Ord_2245"
6912,"10-12-2011","NOT SPECIFIED","Ord_2246"
6950,"26-03-2012","LOW","Ord_2247"
7075,"10-10-2011","LOW","Ord_2248"
8065,"21-10-2012","MEDIUM","Ord_2249"
8292,"01-02-2010","NOT SPECIFIED","Ord_2250"
8513,"15-07-2011","LOW","Ord_2251"
9635,"13-04-2009","CRITICAL","Ord_2252"
10436,"02-01-2011","LOW","Ord_2253"
10752,"10-09-2011","CRITICAL","Ord_2254"
11779,"29-06-2010","NOT SPECIFIED","Ord_2255"
12515,"13-05-2010","MEDIUM","Ord_2256"
12580,"13-01-2010","LOW","Ord_2257"
12931,"24-04-2012","MEDIUM","Ord_2258"
13027,"15-01-2012","CRITICAL","Ord_2259"
13572,"17-05-2012","CRITICAL","Ord_2260"
13731,"09-05-2010","NOT SPECIFIED","Ord_2261"
14112,"24-07-2009","LOW","Ord_2262"
17216,"27-05-2012","MEDIUM","Ord_2263"
17953,"20-08-2012","HIGH","Ord_2264"
17959,"09-09-2012","MEDIUM","Ord_2265"
18017,"25-03-2010","CRITICAL","Ord_2266"
18373,"12-04-2012","CRITICAL","Ord_2267"
19558,"25-02-2011","LOW","Ord_2268"
20518,"05-10-2009","CRITICAL","Ord_2269"
20903,"20-05-2009","HIGH","Ord_2270"
21606,"22-01-2011","NOT SPECIFIED","Ord_2271"
22183,"23-04-2012","MEDIUM","Ord_2272"
23522,"11-04-2011","CRITICAL","Ord_2273"
23968,"04-03-2011","CRITICAL","Ord_2274"
25472,"21-05-2009","HIGH","Ord_2275"
25955,"04-05-2011","NOT SPECIFIED","Ord_2276"
26306,"30-10-2012","LOW","Ord_2277"
26724,"06-02-2009","CRITICAL","Ord_2278"
26784,"23-07-2010","CRITICAL","Ord_2279"
26949,"15-08-2009","CRITICAL","Ord_2280"
28992,"19-09-2011","CRITICAL","Ord_2281"
30150,"04-10-2010","CRITICAL","Ord_2282"
30151,"29-01-2011","NOT SPECIFIED","Ord_2283"
30276,"26-08-2011","LOW","Ord_2284"
30279,"07-12-2011","CRITICAL","Ord_2285"
32640,"15-09-2012","HIGH","Ord_2286"
