,ChurnProbability,y_train,ChurnPredicted
828,0.1955040629942328,1,0
5517,0.15067962148152952,0,0
6965,0.21103410558457306,0,0
1156,-0.10355873697729334,0,0
4970,0.2901985559610711,0,0
1524,0.2324667086319022,0,0
3757,0.045832734713122464,0,0
3530,0.3259409432935069,0,0
3421,0.07275028163238109,0,0
6566,0.07334412286028824,0,0
564,0.37824954817300055,0,0
2453,0.7079839877955916,0,1
4698,0.24665508584350265,1,0
4898,0.4306196514679182,1,0
506,0.5178982449865823,0,1
2551,0.23400304252390264,0,0
6740,0.3693097427243528,1,0
369,0.06289968906982646,0,0
120,0.23391147255929262,0,0
2054,0.5070043161512281,1,1
4117,0.11401174229420785,0,0
819,0.02955080961890004,0,0
1996,-0.17269273000250293,0,0
62,-0.05228038180801154,0,0
1077,0.33063432170739265,1,0
5582,-0.03317720797436663,0,0
1934,0.5338943328247094,1,1
187,0.3553451025125359,0,0
4983,0.4079692615855201,1,0
3166,0.29790071666499607,0,0
1717,-0.18517588007535968,0,0
5462,-0.07368186731834177,0,0
5535,0.07617851748499865,0,0
811,0.07334412286028824,1,0
4707,0.20010192640237673,0,0
2017,0.04602340016643372,0,0
478,0.5623337277437858,1,1
5122,0.2340375622671131,0,0
4595,0.03415778109790158,0,0
4617,0.3307221926488391,0,0
5601,0.050393288096663526,0,0
2304,0.07943655567276905,0,0
3633,0.6969851718658329,0,1
3865,0.2468640112716304,0,0
3637,0.17842080949433176,1,0
3411,0.4958886731706658,1,0
3854,0.2836343696503145,0,0
5484,0.20257530998299408,0,0
5615,0.33594440954407,1,0
941,0.37839748251560923,0,0
5467,0.11711109973750486,0,0
2472,-0.12842228547573073,0,0
20,0.567842407258137,1,1
1381,0.49373574925558145,0,0
1685,0.5612075325898296,0,1
2401,0.4403456893504456,0,0
928,0.1541536210742822,0,0
1213,-0.11586532358572418,0,0
4437,0.22670892401888415,0,0
5896,-0.07100685573754789,0,0
4232,0.5434549473234398,1,1
1218,0.5114077165012896,1,1
1011,-0.14978828434203834,0,0
3947,0.29616624744998143,0,0
4589,0.12099658951763537,0,0
5648,0.31645724779229445,0,0
6817,-0.1585104134599082,0,0
5101,0.45596752719293415,0,0
6767,0.002980325746535159,0,0
749,0.09541593872184254,0,0
18,0.2651456784419768,1,0
993,0.1652670340444076,0,0
6588,0.07977323649508511,0,0
4297,-0.03113849169197165,0,0
5674,-0.015412131178014495,0,0
6170,0.2378035225674997,0,0
4804,0.11580468050816647,0,0
6485,0.14409021850036102,0,0
6829,0.1490460012194179,0,0
699,-0.11003638877925767,0,0
3518,0.22019854465617894,0,0
5748,0.5270743671869823,0,1
2788,0.04141984146590873,0,0
3973,0.0003524475952324177,0,0
5538,0.6147038310387034,1,1
2123,0.4847027907972279,0,0
6842,0.09164361979142749,0,0
6505,0.07577206968831039,0,0
6208,0.0010519028722250495,0,0
3977,0.08323417451145307,0,0
35,0.07204661370114174,0,0
2711,0.4071119848142491,1,0
1857,-0.14464331830072036,0,0
1602,0.5070528543183955,1,1
2032,0.5408891265742315,1,1
3711,-0.02579809596953224,0,0
6994,0.0328914632652155,0,0
2920,-0.15501050123726923,0,0
1873,-0.01763399319793864,0,0
4180,0.5181232091902785,1,1
1260,0.40908996582051305,0,0
4794,0.21497632776094805,0,0
5943,0.6584971442800917,1,1
3897,0.11654359487376928,0,0
3027,0.22814000756219016,0,0
6066,0.6087779462122332,1,1
5821,-0.1028861760107879,0,0
2295,0.4855610664310075,1,0
2840,0.23842958107681808,0,0
1956,0.19181814382915158,0,0
6188,0.13142085743725368,0,0
3978,0.5323068456017388,0,1
1507,-0.0911759759612035,0,0
3724,-0.11082763891679911,0,0
2651,0.538386155689781,1,1
4611,-0.11401343228728067,0,0
410,0.7132062046908225,1,1
2814,-0.03153944856969668,0,0
4958,0.3119089665486187,0,0
2405,0.6219416260134754,1,1
1060,0.09500368386868935,0,0
1207,0.3586581897512234,0,0
4396,0.567842407258137,1,1
5970,0.5501153656496991,0,1
6153,-0.024368390356018538,0,0
21,0.12361773922929442,0,0
6044,0.583924911806615,0,1
5729,0.13427752369782353,0,0
1450,0.22814000756219016,0,0
2859,0.02648269907972175,0,0
2265,0.48119479237735735,1,0
1770,0.48819021148990444,1,0
1373,0.22019854465617894,0,0
5690,-0.09290854215332095,0,0
2384,0.4245625386014893,0,0
1938,0.22019854465617894,0,0
5976,0.2195674632365325,0,0
4444,0.20975411086571716,1,0
3672,0.11521314174205849,1,0
2299,0.019408917873587214,0,0
2900,0.6969851718658329,1,1
2179,0.16017325749591071,0,0
1352,-0.08376161752200564,0,0
397,0.3887267676921409,1,0
4753,0.5545401991803832,1,1
1984,0.5734804780161532,1,1
3122,-0.08654506607650653,0,0
3141,0.5628445002112767,1,1
2759,0.2914474283714425,0,0
5390,0.7099995658751327,1,1
2782,0.1649562047039239,0,0
375,0.05288599746158854,0,0
2948,0.5585552759134367,1,1
5944,0.16673120231666208,1,0
3606,0.21444434183000283,0,0
470,0.10853911186500581,0,0
1237,0.047146638618799974,0,0
4137,0.2248561178925873,0,0
634,0.06966300408486797,0,0
2133,0.6969851718658329,1,1
5593,0.019225737096615,0,0
6469,0.061690050852126393,0,0
5046,0.3698152015431164,0,0
1463,0.5545401991803832,1,1
6706,0.22019854465617894,0,0
1323,-0.055147309588106985,0,0
5942,0.4875766445105485,1,0
4071,0.3806560618204,0,0
3691,0.19747110290660636,0,0
2041,0.1366632402033281,0,0
437,0.06289968906982646,0,0
2379,0.5610582467978872,1,1
3824,0.39864553203005126,0,0
5412,0.22465777251743993,0,0
1238,0.689110698294209,1,1
5751,-0.054620457694587204,0,0
4261,-0.06379181566717694,0,0
5764,0.1888678947153464,0,0
2488,0.2536200106186982,1,0
6871,0.3743325680661396,0,0
1792,0.2715438891598481,0,0
4560,0.5329995724390877,0,1
4289,-0.10878095387252423,0,0
5490,0.3890849175313208,0,0
2710,0.007307230682580823,0,0
1931,0.2279474800935458,0,0
5433,0.12449818050421915,0,0
4114,-0.09311430318683153,0,0
2410,0.3775392068818296,0,0
3067,0.5885927465625489,1,1
5260,0.4038932925832339,0,0
661,0.32281524948603835,0,0
2456,-0.0455599689904565,0,0
785,0.35169382371914165,1,0
6213,0.07399663746055726,0,0
357,0.2286863944591486,0,0
4572,0.37705181407692007,0,0
215,0.16654516911593317,0,0
6617,0.07618137868991173,0,0
4654,0.011448213544994923,0,0
6056,-0.09510865245916779,0,0
1397,0.5453932745490679,0,1
1822,0.47485219823467323,1,0
4533,0.2674054251479146,0,0
4407,0.18364302638956265,0,0
1618,0.6258897134121414,1,1
5136,0.6471795378707897,0,1
2557,0.35937076775265464,0,0
1600,0.7674439517226725,1,1
234,0.1718908219204288,0,0
2716,0.27581529742896027,0,0
5473,0.38633894542162045,0,0
5784,0.41106409822361845,0,0
2726,0.03221890229871008,0,0
911,0.5961920282128697,0,1
3899,0.43074582564236447,0,0
3554,0.5833705296673181,0,1
4054,0.43930256295690545,0,0
5856,0.36209001376343497,0,0
6285,0.04463315364153025,0,0
660,0.39864553203005126,1,0
3103,0.41822575037119947,1,0
5740,-0.18313716379296474,0,0
1319,0.26469552582880645,1,0
1320,0.15631887468051409,0,0
4862,0.6094816141434725,1,1
6192,0.6082074846469077,0,1
3281,0.355628730227543,0,0
6368,0.7622217348274416,1,1
5259,0.4564604836316972,0,0
4937,0.019302987950527976,0,0
2831,0.7099995658751327,1,1
1624,0.28755537836323547,1,0
6496,0.4489154472125077,1,0
6335,0.3861910110790117,0,0
324,-0.023597985663685463,0,0
2118,0.5050372762388545,0,1
6240,0.6851626108955431,1,1
6145,-0.11129443884979401,0,0
2194,0.6584971442800917,1,1
3400,0.5518879425039903,0,1
3994,0.32663724717688386,1,0
4913,0.17533364915999836,0,0
3435,0.5558377083395297,0,1
3951,-0.11790060083135595,0,0
4976,0.08406437259697892,0,0
2181,0.06082746036759976,0,0
5294,0.17197240264176808,0,0
4317,0.16147076665505716,0,0
4732,-0.1799536631801288,0,0
38,0.5128294533529234,1,1
1427,0.4279328641982767,0,0
2550,-0.11922538766298602,0,0
5425,0.48922133976121945,0,0
6447,-0.15052719870764114,0,0
2597,0.13885706051123975,0,0
6619,0.2496696932095953,0,0
304,0.3768983888153481,0,0
2834,-0.10429765134289615,0,0
2607,0.6969851718658329,1,1
3200,0.4083851154483054,1,0
806,0.22336794328012957,0,0
5627,0.692317337109899,0,1
6246,0.13000981672016038,0,0
831,0.019044960977942366,0,0
4222,0.07455379723983904,0,0
1752,0.0708921724602934,0,0
2377,0.17497402482685398,0,0
3460,0.2841344954449143,0,0
6759,0.28178942600159895,0,0
4701,0.6629996138180545,0,1
2729,0.6361470807589239,1,1
3960,0.4744129647093064,0,0
2975,0.2840962187972723,0,0
6861,0.5419992423021591,1,1
5990,0.4757195529470101,0,0
3883,0.5135598473830828,0,1
5926,0.2594627948407564,0,0
5268,-0.0414295002208615,0,0
872,-0.15384257870397428,0,0
4778,-0.07939624124629246,0,0
6925,0.036702204828338136,0,0
3767,0.06289968906982646,0,0
2958,0.2378035225674997,0,0
4022,0.17319859259910086,0,0
5865,0.20975411086571716,0,0
5098,0.7132062046908225,1,1
1098,-0.003818915277234672,0,0
6682,0.13132642626773053,0,0
4569,0.2518855414036836,1,0
3946,0.22619116624374294,1,0
3396,0.08193952655721964,0,0
2166,0.16473714188436953,0,0
6879,0.4787782574200912,0,0
3798,0.3957771692356939,0,0
1653,-0.12966982145344783,0,0
5934,0.5930952161005119,1,1
2811,-0.030447700444060782,0,0
6086,0.005077568112343792,0,0
1583,0.43247154276636157,0,0
3434,0.10606509708991227,0,0
503,0.20273115600301309,0,0
83,0.36911170262024245,0,0
6336,0.3489251515212245,0,0
5311,0.265336343895288,1,0
144,-0.01736294993360507,0,0
4102,0.40973078388699463,0,0
4275,0.29136099244425795,0,0
3940,0.39156116231685134,0,0
3376,0.26469552582880645,0,0
4809,0.33594440954407,0,0
1686,0.30639656171030416,1,0
507,0.5780003784294784,1,1
6150,0.45211143935530623,0,0
756,-0.10019867290003145,0,0
6073,-0.19252095642252448,0,0
87,-0.006198768785875275,0,0
313,0.6760963042849093,0,1
5919,-0.02616929733185707,0,0
6013,0.32589547160636795,0,0
6943,0.3706990208348478,1,0
6768,0.01840270789719891,0,0
2064,0.029617835115138214,0,0
6275,-0.04866729519563341,0,0
4468,0.23585493382234604,1,0
656,-0.045354207956945856,0,0
2846,0.33872490139698086,0,0
2938,0.1396571856795301,0,0
2646,0.06101199259390564,0,0
654,0.33717325093195566,1,0
1935,-0.03555173851208315,0,0
5530,0.23533320941092642,0,0
5102,0.06289968906982646,0,0
5210,0.07213924887039844,1,0
4012,0.44106408525838,1,0
669,-0.0029521193080116748,0,0
3144,0.19408746018002443,0,0
1827,0.22921177185870395,0,0
3515,0.2779966258798381,0,0
2127,0.10114423979886207,1,0
4840,0.22450032743096415,0,0
477,0.3523814649220958,0,0
1278,-0.007589015310778803,0,0
3808,0.20975411086571716,0,0
4248,0.23437583828844558,0,0
6954,0.19158448929557387,0,0
2628,0.3978153339445253,0,0
515,0.3617246218535281,1,0
3556,0.08370215688541621,0,0
3725,0.5434549473234398,1,1
6107,0.22019854465617894,0,0
4900,0.5794441434943602,1,1
2495,-0.021306824678024278,0,0
3614,-0.06809496683631297,0,0
6321,0.14000313840974643,1,0
148,0.16938389943952106,0,0
3367,0.020596284455427764,0,0
6012,0.5938149634577798,1,1
1041,0.14722585282099832,0,0
2438,0.5029674792500123,1,1
4315,0.6140001631074642,1,1
5205,0.3385074438296828,0,0
2747,0.2333622244574211,0,0
6103,0.15947026913903617,0,0
864,0.5218521502917514,1,1
4555,0.07399663746055726,0,0
2087,0.39952935132178263,1,0
346,0.6532749273848607,1,1
5564,0.09635822621571961,0,0
1418,0.2967029825689155,0,0
5963,0.1894445555227442,0,0
3041,0.4855610664310075,0,0
695,0.26469552582880645,0,0
1773,-0.06614612551786572,0,0
5714,0.6694959602098505,1,1
770,0.23007833478781825,0,0
6536,0.3698152015431164,0,0
1085,0.6343185691230621,1,1
3322,0.6818729033194371,1,1
557,-0.03563842701256132,0,0
5733,-0.12630975737618597,0,0
1378,0.25835348325968593,0,0
1687,0.07903432212948233,0,0
3066,0.5231204618818133,0,1
1937,0.1053299388319427,0,0
5543,0.5142343066316716,0,1
6867,-0.10542088979526237,0,0
4577,0.2681383533954473,0,0
6291,-0.14482785052702624,0,0
790,-0.07473892058317769,0,0
3300,-0.057297699285818016,0,0
2273,-0.024026070688804607,0,0
5195,-0.03926463634937811,0,0
6776,0.04159496762611747,0,0
3544,0.4839991228659886,1,0
5653,0.6271638429087063,1,1
1043,0.45281510728654556,1,0
805,0.13304044364498782,0,0
429,-0.13818389678016146,0,0
2142,0.08462049592035804,0,0
1514,-0.13817592801828157,0,0
4917,0.14708750812294635,0,0
6426,0.04651555719915351,0,0
4543,-0.027826550732401673,0,0
2973,0.33994191367100673,1,0
4346,0.09883212115913478,0,0
2631,0.7361106503512872,1,1
4993,-0.03926463634937811,0,0
2339,0.6629996138180545,1,1
5948,0.01203226763476388,0,0
1763,0.4803388495357766,0,0
3697,0.4084118415472255,0,0
3373,0.6471795378707897,1,1
5315,0.4855610664310075,1,0
5757,0.18814549592752558,0,0
5999,0.3097656199973125,0,0
1706,0.14893140417905126,0,0
262,0.43120649234835395,0,0
3516,0.4751166326405457,1,0
409,0.26469552582880645,1,0
1818,0.2887615196629043,0,0
3574,0.26469552582880645,0,0
4869,0.4917871605104278,0,0
4511,0.21564207592608328,0,0
6572,-0.045354207956945856,0,0
1481,-0.09290854215332095,0,0
4922,0.08403147373644533,0,0
4550,-0.06036952648333785,0,0
6349,0.008046145048183573,0,0
1850,0.23027692646549203,0,0
917,-0.03926463634937811,0,0
226,0.04541407242668249,0,0
1724,0.6302211959324537,0,1
2815,0.501529277818984,1,1
6559,0.29600066608700987,0,0
5042,0.01581333724741457,0,0
6255,0.08505940245818513,0,0
6467,0.5498723644244493,0,1
5204,0.3746203821345937,0,0
3709,0.39648066815856786,0,0
5755,0.6239678507659078,0,1
6248,-0.0043738561596455144,0,0
2905,0.2801026597114674,0,0
5299,0.4975256407921131,1,0
6893,0.2909440305547505,1,0
5223,-0.047422121808425505,0,0
3291,0.17531348328915483,0,0
6191,0.335899999996494,0,0
841,0.13817423802520876,0,0
1802,0.2159148326667334,0,0
2089,0.004054999551275279,0,0
5940,0.07057316583574993,0,0
3257,0.47758170576497916,0,0
5305,0.11217965361231794,0,0
2926,0.1322102455594619,0,0
644,0.28949883962628886,0,0
4599,0.10884270147962344,0,0
3580,0.3410532118399026,1,0
5344,-0.08768632525809006,0,0
394,0.5533330590182057,0,1
1240,0.1393623203432649,0,0
1672,-0.15453336995188519,0,0
2635,-0.12911543931415087,0,0
4234,0.031479987933107245,0,0
2415,0.5101335870047247,1,1
5589,0.02494386713219887,1,0
5314,-0.07331718373154386,0,0
4116,0.08184000406744724,0,0
2746,0.011330034717786458,0,0
6108,0.28103751432419116,0,0
6628,0.4455296558988345,0,0
3425,0.3633186715728609,0,0
489,0.6413692976541548,1,1
6221,0.09500368386868935,0,0
17,0.15254337955175493,0,0
619,0.6100359962827695,0,1
1554,0.0896431222754065,0,0
5713,0.04785895946555492,0,0
4376,0.24796923317179165,0,0
1743,-0.13239932898375373,0,0
4541,0.4787620089856973,1,0
2245,0.15807832881036657,0,0
274,0.49895796615081234,1,0
2225,0.2518581357303987,0,0
808,0.481496151981538,1,0
3956,0.6590515264193886,1,1
3381,0.06444078718963708,0,0
2997,0.41233320284697134,1,0
4005,0.29136099244425795,1,0
5498,0.5233454260855094,1,1
3903,0.19662511981605083,0,0
4387,0.26469552582880645,0,0
3258,0.4855610664310075,0,0
2116,0.4677295518738315,1,0
1432,0.11389205393359192,0,0
2531,-0.1087912153920498,0,0
4721,0.22019854465617894,1,0
891,0.429273983029229,1,0
2,0.33872490139698086,1,0
3414,-0.06824839209788496,0,0
4867,0.4683324721802959,0,0
3020,-0.03571567786647427,0,0
3773,0.3698152015431164,1,0
4886,0.07847993999018538,0,0
2370,0.1322102455594619,0,0
3783,0.3457185127055346,0,0
3509,0.41431218271574394,0,0
6202,0.07980472682181541,1,0
4238,-0.18263090477135963,0,0
2888,0.6969851718658329,1,1
4034,0.4045085669917637,0,0
2656,0.056959990989615294,0,0
1031,0.30047067688383394,0,0
4716,0.0057183861788253215,0,0
5852,0.5925408339612148,1,1
6912,0.643384875733696,0,1
3218,0.05628910878705462,0,0
5001,0.26264270755752617,1,0
2468,0.513687728986703,1,1
6029,0.38214868325883267,0,0
1905,-0.02791298665958622,0,0
5796,0.11292142918283385,0,0
2439,0.09750665475313991,0,0
6239,0.26218320825268376,0,0
5778,0.2378035225674997,0,0
1536,-0.023597985663685463,0,0
2965,0.28211756591603954,1,0
1345,0.22868925566406167,0,0
1904,0.2788728194610731,1,0
3305,0.5297249454265018,0,1
1684,0.2189252937207173,0,0
4384,0.564984632970845,1,1
2805,-0.06488832802062307,0,0
5113,0.0236249247924298,0,0
804,0.6323860598039371,1,1
5655,-0.023814008216721583,0,0
5707,0.4358418683631491,0,0
4156,0.26469552582880645,0,0
1895,0.00828969784699695,0,0
6077,0.05301989893818714,0,0
350,0.0727412025538238,0,0
6035,0.2423400012826736,1,0
79,-0.031196876329189105,0,0
3934,0.06679033281251565,0,0
5964,0.04475806090838237,0,0
6947,0.17124486981652182,0,0
5649,0.0530876040087902,0,0
